time amount src dst successes fails acceptRatio averageImbalance averagePathLength averageFee feesPaid minFunds maxFunds
575.332 1015016148 185 86 63 1 0.984375 0.117446 3.2381 6.6836e+07 4.21067e+09 10722116 2073267055
579.153 1071053951 144 103 64 1 0.984615 0.117553 3.25 6.73435e+07 4.30999e+09 10722116 2073267055
589.71 1231578045 98 32 65 1 0.984848 0.117316 3.26154 6.80645e+07 4.42419e+09 10722116 2073267055
601.146 1210277808 139 133 66 1 0.985075 0.116988 3.25758 6.815e+07 4.4979e+09 10722116 2073267055
606.052 1497539378 19 109 67 1 0.985294 0.116698 3.23881 6.78034e+07 4.54282e+09 10722116 2073267055
607.648 1157401820 117 88 68 1 0.985507 0.11733 3.25 6.83846e+07 4.65015e+09 10722116 2073267055
626.329 1369336444 30 100 69 1 0.985714 0.117138 3.26087 6.92337e+07 4.77713e+09 10722116 2073267055
657.431 1004772938 64 7 70 1 0.985915 0.117818 3.25714 6.91189e+07 4.83832e+09 10722116 2073267055
659.035 898684339 49 21 71 1 0.986111 0.118097 3.26761 6.93191e+07 4.92166e+09 10722116 2073267055
664.29 1429780776 187 154 72 1 0.986301 0.118655 3.26389 6.95657e+07 5.00873e+09 10722116 2073267055
672.612 1200478606 102 97 73 1 0.986486 0.118965 3.27397 7.01377e+07 5.12005e+09 10722116 2073267055
679.316 974317654 95 142 74 1 0.986667 0.119799 3.27027 6.99918e+07 5.17939e+09 10722116 2073267055
711.783 1384724396 106 55 75 1 0.986842 0.120047 3.28 7.07706e+07 5.30779e+09 10722116 2073267055
714.011 1049501454 187 47 76 1 0.987013 0.120977 3.27632 7.06804e+07 5.37171e+09 10722116 2073267055
723.934 642986630 82 119 77 1 0.987179 0.120999 3.28571 7.05368e+07 5.43134e+09 10722116 2073267055
734.468 1063390103 50 130 78 1 0.987342 0.12187 3.29487 7.08967e+07 5.52994e+09 10722116 2073267055
750.717 957203192 0 187 79 1 0.9875 0.121884 3.29114 7.07372e+07 5.58824e+09 10722116 2073267055
757.188 1074633904 87 21 80 1 0.987654 0.121579 3.3 7.10986e+07 5.68789e+09 10722116 2073267055
759.46 861013778 153 19 81 1 0.987805 0.121835 3.2963 7.08682e+07 5.74033e+09 10722116 2073267055
782.655 1244091812 67 66 82 1 0.987952 0.122695 3.31707 7.19083e+07 5.89648e+09 10722116 2073267055
784.186 852738768 11 114 83 1 0.988095 0.123316 3.3253 7.19946e+07 5.97555e+09 10722116 2073267055
789.468 1281104145 32 31 84 1 0.988235 0.123338 3.33333 7.25518e+07 6.09435e+09 10722116 2073267055
811.153 992477837 11 29 85 1 0.988372 0.123349 3.34118 7.27809e+07 6.18638e+09 10722116 2073267055
812.923 758942757 82 130 86 1 0.988506 0.124015 3.32558 7.21994e+07 6.20915e+09 10722116 2073267055
817.469 620646192 61 12 87 1 0.988636 0.124705 3.33333 7.20311e+07 6.2667e+09 10722116 2073267055
818.921 643243216 173 117 88 1 0.988764 0.125726 3.34091 7.18904e+07 6.32635e+09 10722116 2073267055
824.996 1035570743 77 162 89 1 0.988889 0.126159 3.31461 7.10826e+07 6.32635e+09 10722116 2073267055
831.016 1023903866 149 176 90 1 0.989011 0.12686 3.31111 7.09857e+07 6.38871e+09 10722116 2073267055
857.851 1131659144 67 37 91 1 0.98913 0.12641 3.30769 7.0963e+07 6.45763e+09 10722116 2073267055
860.275 928014676 142 175 92 1 0.989247 0.127071 3.31522 7.1127e+07 6.54369e+09 10722116 2073267055
884.235 1036894978 71 17 93 1 0.989362 0.127348 3.32258 7.13961e+07 6.63984e+09 10722116 2073267055
903.958 1351867326 112 162 94 1 0.989474 0.127218 3.31915 7.15124e+07 6.72217e+09 10722116 2073267055
911.009 832410751 175 153 95 1 0.989583 0.127245 3.31579 7.12933e+07 6.77286e+09 10722116 2073267055
928.023 993440186 22 75 96 1 0.989691 0.127557 3.3125 7.11809e+07 6.83337e+09 10722116 2073267055
934.226 1192258539 76 137 97 1 0.989796 0.127737 3.31959 7.15868e+07 6.94392e+09 10722116 2073267055
944.243 991416134 141 47 98 1 0.989899 0.128336 3.30612 7.11599e+07 6.97367e+09 10722116 2073267055
961.656 837538820 78 195 99 1 0.99 0.128065 3.31313 7.12256e+07 7.05133e+09 10722116 2073267055
973.769 785346333 171 158 100 1 0.990099 0.128706 3.3 7.07489e+07 7.07489e+09 10722116 2073267055
1004.65 1282667393 85 14 101 1 0.990196 0.129017 3.27723 7.00485e+07 7.07489e+09 10722116 2073267055
1008.07 984253957 148 186 102 1 0.990291 0.129186 3.29412 7.05729e+07 7.19843e+09 10722116 2073267055
1015.29 258938310 60 29 103 1 0.990385 0.129784 3.30097 7.01208e+07 7.22244e+09 10722116 2073267055
1020.64 966696476 47 192 104 1 0.990476 0.129541 3.29808 7.00127e+07 7.28132e+09 10722116 2073267055
1041.56 847785159 166 39 105 1 0.990566 0.130182 3.29524 6.98376e+07 7.33295e+09 10722116 2073267055
1054.64 1066200323 88 117 106 1 0.990654 0.130344 3.30189 7.01115e+07 7.43182e+09 10722116 2073267055
1067.22 734345149 86 73 107 1 0.990741 0.130445 3.30841 7.00927e+07 7.49992e+09 10722116 2073267055
1079.48 784398208 134 199 108 1 0.990826 0.131308 3.30556 6.9886e+07 7.54769e+09 10722116 2073267055
1079.67 1061469264 139 80 109 1 0.990909 0.131298 3.31193 7.01479e+07 7.64612e+09 10722116 2073267055
1087.11 910205029 1 95 110 1 0.990991 0.131568 3.30909 7.00141e+07 7.70155e+09 10722116 2073267055
1087.79 1228165378 127 129 111 1 0.991071 0.131072 3.30631 7.00572e+07 7.77635e+09 10722116 2073267055
1094.5 889665376 77 66 112 1 0.99115 0.131703 3.3125 7.01683e+07 7.85885e+09 10722116 2073267055
1105.96 1231815498 138 28 113 1 0.991228 0.132295 3.31858 7.05582e+07 7.97307e+09 10722116 2073267055
1130.8 752062205 28 120 114 1 0.991304 0.13252 3.30702 7.01372e+07 7.99564e+09 10722116 2073267055
1152.88 1223258185 1 184 115 1 0.991379 0.132542 3.30435 7.01751e+07 8.07013e+09 10722116 2073267055
1154.38 654692963 58 166 116 1 0.991453 0.13273 3.30172 6.99139e+07 8.11001e+09 10722116 2073267055
1199.81 1024201964 24 126 117 1 0.991525 0.133114 3.29915 6.98494e+07 8.17238e+09 10722116 2073267055
1205.72 759714618 151 133 118 1 0.991597 0.133211 3.30508 6.98545e+07 8.24283e+09 10722116 2073267055
1212.94 970705690 2 158 119 1 0.991667 0.132913 3.30252 6.97643e+07 8.30195e+09 10722116 2073267055
1218.74 801207080 102 143 119 2 0.983471 0.132496 3.30838 6.98024e+07 8.37625e+09 10722116 2073267055
1235.17 765793482 168 46 120 2 0.983607 0.132884 3.29748 6.94121e+07 8.39922e+09 10722116 2073267055
1237.55 868565849 40 113 121 2 0.98374 0.133679 3.29502 6.92757e+07 8.45212e+09 10722116 2073267055
1239.21 960941163 166 84 122 2 0.983871 0.134298 3.3008 6.94382e+07 8.54123e+09 10722116 2073267055
1248.8 811845326 186 117 123 2 0.984 0.134243 3.29022 6.90717e+07 8.56558e+09 10722116 2073267055
1248.8 726688690 73 92 124 2 0.984127 0.134232 3.29595 6.90581e+07 8.63297e+09 10722116 2073267055
1261.8 1205932044 26 20 125 2 0.984252 0.13447 3.29358 6.90932e+07 8.70641e+09 10722116 2073267055
1267.21 1054244993 133 166 126 2 0.984375 0.133965 3.29919 6.93207e+07 8.80417e+09 10722116 2073267055
1278.62 1021107380 55 143 127 2 0.984496 0.133971 3.29683 6.92645e+07 8.86636e+09 10722116 2073267055
1296.72 720683020 118 167 128 2 0.984615 0.134642 3.30232 6.92455e+07 8.93319e+09 10722116 2073267055
1314.37 1245320195 69 106 129 2 0.984733 0.134904 3.29998 6.92967e+07 9.00903e+09 10722116 2073267055
1315.22 1274240085 132 64 130 2 0.984848 0.135243 3.30537 6.96725e+07 9.12719e+09 10722116 2073267055
1325.15 659315537 190 23 131 2 0.984962 0.134872 3.31067 6.96074e+07 9.18833e+09 10722116 2073267055
1327.55 912088289 83 167 132 2 0.985075 0.135144 3.31589 6.97208e+07 9.27291e+09 10722116 2073267055
1332.48 1087198953 163 185 133 2 0.985185 0.134872 3.306 6.94418e+07 9.30553e+09 10722116 2073267055
1361.96 594828660 132 48 134 2 0.985294 0.135005 3.30371 6.9194e+07 9.34175e+09 10722116 2073267055
1365.09 707486601 177 39 135 2 0.985401 0.134927 3.30146 6.90006e+07 9.38484e+09 10722116 2073267055
1368.43 1111817690 32 167 135 3 0.978261 0.134651 3.30664 6.92532e+07 9.48794e+09 10722116 2073267055
1383.75 1301545164 78 174 136 3 0.978417 0.135192 3.31174 6.96314e+07 9.60863e+09 10722116 2073267055
1387.07 1216508021 133 23 137 3 0.978571 0.134941 3.31676 6.99465e+07 9.72144e+09 10722116 2073267055
1387.18 899441526 114 6 138 3 0.978723 0.134028 3.31446 6.98366e+07 9.77622e+09 10722116 2073267055
1428.07 1389521503 70 171 139 3 0.978873 0.133887 3.32659 7.05889e+07 9.95062e+09 10722116 2073267055
1445.2 904543387 148 55 140 3 0.979021 0.134114 3.32426 7.04782e+07 1.00057e+10 10722116 2073267055
1450.28 1035017529 88 35 141 3 0.979167 0.134108 3.30777 6.99783e+07 1.00057e+10 10722116 2073267055
1452.22 1041538220 6 138 142 3 0.97931 0.133814 3.29856 6.97056e+07 1.0037e+10 10722116 2073267055
1453.94 1175244127 97 113 143 3 0.979452 0.13358 3.29648 6.97186e+07 1.01085e+10 10722116 2073267055
1456.91 724453208 96 54 144 3 0.979592 0.133939 3.28747 6.93854e+07 1.01303e+10 10722116 2073267055
1457.98 939201455 189 48 145 3 0.97973 0.133889 3.29239 6.95075e+07 1.02174e+10 10722116 2073267055
1468.05 1112300938 171 43 146 3 0.979866 0.133714 3.29723 6.97379e+07 1.03205e+10 10722116 2073267055
1483.89 994390672 1 156 147 3 0.98 0.133841 3.29521 6.96755e+07 1.03811e+10 10722116 2073267055
1497.87 1016756414 27 25 148 3 0.980132 0.133921 3.29322 6.96231e+07 1.0443e+10 10722116 2073267055
1507.91 1105025186 164 100 149 3 0.980263 0.134344 3.29796 6.98435e+07 1.05455e+10 10722116 2073267055
1517.03 792118230 180 133 150 3 0.980392 0.134904 3.29597 6.96995e+07 1.05937e+10 10722116 2073267055
1520.86 1002755934 55 77 151 3 0.980519 0.134769 3.28077 6.92379e+07 1.05937e+10 10722116 2073267055
1522.11 1193953888 4 21 152 3 0.980645 0.135233 3.27234 6.90181e+07 1.06295e+10 10722116 2073267055
1529.58 1082363521 37 72 153 3 0.980769 0.135747 3.27056 6.89978e+07 1.06954e+10 10722116 2073267055
1538.45 1120879185 70 31 154 3 0.980892 0.136269 3.28179 6.94633e+07 1.08361e+10 10722116 2073267055
1550.59 1327250354 58 33 155 3 0.981013 0.136638 3.28643 6.98092e+07 1.09592e+10 10722116 2073267055
1552.35 1149762830 115 68 156 3 0.981132 0.136806 3.291 7.00451e+07 1.10658e+10 10722116 2073267055
1572.03 1066394307 87 139 157 3 0.98125 0.136859 3.28278 6.98028e+07 1.10978e+10 10722116 2073267055
1580.17 865403803 52 33 158 3 0.981366 0.137428 3.28099 6.96946e+07 1.11505e+10 10722116 2073267055
1583.97 1180455752 106 14 158 4 0.975309 0.137428 3.27921 6.97085e+07 1.12224e+10 10722116 2073267055
1591.48 864682706 85 154 159 4 0.97546 0.137596 3.27745 6.96012e+07 1.12751e+10 10722116 2073267055
1600.36 1100931442 42 86 160 4 0.97561 0.137561 3.26947 6.93727e+07 1.13081e+10 10722116 2073267055
1605.99 971231915 96 158 161 4 0.975758 0.13777 3.2678 6.93092e+07 1.13672e+10 10722116 2073267055
1610.62 1052845777 51 42 162 4 0.975904 0.137764 3.27231 6.9484e+07 1.14649e+10 10722116 2073267055
1616.54 1131738343 152 123 163 4 0.976048 0.13744 3.27064 6.94806e+07 1.15338e+10 10722116 2073267055
1621.44 963302432 115 71 164 4 0.97619 0.137768 3.27509 6.96016e+07 1.16231e+10 10722116 2073267055
1622.26 1116252658 139 3 165 4 0.976331 0.137206 3.27342 6.95918e+07 1.16911e+10 10722116 2073267055
1625.19 879371406 149 22 166 4 0.976471 0.137587 3.26575 6.93315e+07 1.17175e+10 10722116 2073267055
1636.47 764577582 43 66 167 4 0.976608 0.137388 3.26416 6.91951e+07 1.1764e+10 10722116 2073267055
1649.51 1309584193 3 182 167 5 0.97093 0.137587 3.26258 6.92584e+07 1.18438e+10 10722116 2073267055
1678.47 1229025020 175 25 168 5 0.971098 0.138583 3.26697 6.95245e+07 1.19578e+10 10722116 2073267055
1706.63 926399258 68 188 169 5 0.971264 0.138572 3.26539 6.9447e+07 1.20142e+10 10722116 2073267055
1712.8 1184344828 155 168 170 5 0.971429 0.139318 3.26383 6.94627e+07 1.20863e+10 10722116 2073267055
1723.63 620650910 98 163 171 5 0.971591 0.139324 3.26229 6.92776e+07 1.21241e+10 10722116 2073267055
1732.93 611910928 56 183 172 5 0.971751 0.139608 3.26076 6.90915e+07 1.21614e+10 10722116 2073267055
1734.56 833733441 125 148 173 5 0.97191 0.139665 3.25925 6.89856e+07 1.22122e+10 10722116 2073267055
1738.77 1108013895 170 62 174 5 0.972067 0.139968 3.26351 6.91796e+07 1.23149e+10 10722116 2073267055
1746.17 1266442530 121 25 175 5 0.972222 0.139596 3.26772 6.94554e+07 1.24323e+10 10722116 2073267055
1746.32 946704963 192 46 176 5 0.972376 0.139534 3.2662 6.93883e+07 1.249e+10 10722116 2073267055
1756.62 1324968263 39 136 177 5 0.972527 0.140178 3.27034 6.96905e+07 1.26129e+10 10722116 2073267055
1781.61 921947340 79 119 178 5 0.972678 0.14098 3.26321 6.94543e+07 1.26405e+10 10722116 2073267055
1816.71 897226698 131 10 179 5 0.972826 0.141173 3.26732 6.95311e+07 1.27237e+10 10722116 2073267055
1835.29 1099734551 44 45 180 5 0.972973 0.142246 3.27695 6.99117e+07 1.28618e+10 10722116 2073267055
1841.37 708958129 0 89 181 5 0.973118 0.142318 3.28094 6.98886e+07 1.29275e+10 10722116 2073267055
1841.59 1004719405 75 171 182 5 0.973262 0.1421 3.2794 6.98408e+07 1.29887e+10 10722116 2073267055
1853.87 1151384487 158 121 183 5 0.973404 0.142457 3.27241 6.9648e+07 1.30232e+10 10722116 2073267055
1859.61 1298223752 51 5 184 5 0.973545 0.142589 3.27636 6.99237e+07 1.31436e+10 10722116 2073267055
1873.54 1256121088 197 41 185 5 0.973684 0.142597 3.27487 6.99592e+07 1.32201e+10 10722116 2073267055
1885.43 797116783 89 27 186 5 0.973822 0.143469 3.27339 6.98441e+07 1.32687e+10 10722116 2073267055
1899.45 1032266191 117 108 187 5 0.973958 0.143875 3.26658 6.96362e+07 1.32996e+10 10722116 2073267055
1899.5 940431093 20 59 188 5 0.974093 0.144544 3.25985 6.94159e+07 1.33278e+10 10722116 2073267055
1900.33 1167599361 168 182 189 5 0.974227 0.144398 3.25847 6.94249e+07 1.3399e+10 10722116 2073267055
1923.69 1369572367 163 93 190 5 0.974359 0.144743 3.26237 6.97279e+07 1.3526e+10 10722116 2073267055
1937.42 902274314 38 80 191 5 0.97449 0.145387 3.26623 6.98009e+07 1.36096e+10 10722116 2073267055
1937.48 1304839998 45 179 192 5 0.974619 0.146271 3.26485 6.98512e+07 1.36891e+10 10722116 2073267055
1944.79 431896770 197 27 193 5 0.974747 0.146471 3.26348 6.96256e+07 1.37154e+10 10722116 2073267055
1952.65 838769661 147 6 194 5 0.974874 0.147377 3.25696 6.93964e+07 1.37406e+10 10722116 2073267055
1955.08 1336128696 60 38 195 5 0.975 0.147663 3.25565 6.94578e+07 1.38219e+10 10722116 2073267055
1964.94 872207762 157 144 196 5 0.975124 0.147981 3.25434 6.93744e+07 1.3875e+10 10722116 2073267055
1977.29 685138177 115 126 197 5 0.975248 0.148057 3.25305 6.92341e+07 1.39168e+10 10722116 2073267055
1980.58 597838170 171 27 198 5 0.975369 0.147445 3.25177 6.90683e+07 1.39532e+10 10722116 2073267055
1985.23 982728698 79 77 199 5 0.97549 0.148054 3.25051 6.9022e+07 1.4013e+10 10722116 2073267055
1988.94 774689535 120 108 200 5 0.97561 0.148829 3.24925 6.89128e+07 1.40602e+10 10722116 2073267055
1990.04 887556152 50 40 201 5 0.975728 0.149229 3.25796 6.91242e+07 1.41716e+10 10722116 2073267055
2004.99 1489883403 197 159 202 5 0.975845 0.149154 3.25174 6.90033e+07 1.42163e+10 10722116 2073267055
2005.56 1062398819 110 29 203 5 0.975962 0.149869 3.24557 6.88203e+07 1.42482e+10 10722116 2073267055
2007.31 1522004049 66 135 204 5 0.976077 0.148885 3.24437 6.89374e+07 1.43409e+10 10722116 2073267055
2010.83 1173337123 13 168 205 5 0.97619 0.148574 3.23342 6.86011e+07 1.43409e+10 10722116 2073267055
2017.33 1238399046 132 80 206 5 0.976303 0.148961 3.23229 6.86342e+07 1.44163e+10 10722116 2073267055
2024.67 835977549 117 111 207 5 0.976415 0.149645 3.23599 6.86771e+07 1.44938e+10 10722116 2073267055
2026.3 1299902428 51 7 208 5 0.976526 0.149007 3.23486 6.87275e+07 1.4573e+10 10722116 2073267055
2044.24 1301416766 124 68 209 5 0.976636 0.148676 3.23374 6.87779e+07 1.46522e+10 10722116 2073267055
2052.86 943344524 113 146 210 5 0.976744 0.148952 3.23262 6.8724e+07 1.47097e+10 10722116 2073267055
2056.88 755532307 74 73 211 5 0.976852 0.14954 3.23152 6.86164e+07 1.47557e+10 10722116 2073267055
2100.22 967880723 22 65 212 5 0.976959 0.150313 3.23043 6.85708e+07 1.48147e+10 10722116 2073267055
2100.24 837746241 137 112 213 5 0.977064 0.150969 3.22935 6.84884e+07 1.48657e+10 10722116 2073267055
2100.54 858517765 95 22 213 6 0.972603 0.151004 3.22827 6.84123e+07 1.4918e+10 10722116 2073267055
2107.26 1010250288 198 109 214 6 0.972727 0.151089 3.2272 6.83801e+07 1.49795e+10 10722116 2073267055
2120.69 1236677883 38 132 215 6 0.972851 0.151064 3.2308 6.85954e+07 1.50942e+10 10722116 2073267055
2128.38 1033693090 131 194 216 6 0.972973 0.151392 3.23436 6.87216e+07 1.519e+10 10722116 2073267055
2129.68 900718880 194 119 217 6 0.973094 0.151629 3.23328 6.86577e+07 1.52449e+10 10722116 2073267055
2131.77 843906080 170 12 218 6 0.973214 0.151571 3.2368 6.87018e+07 1.53231e+10 10722116 2073267055
2141.29 993845355 92 86 219 6 0.973333 0.152055 3.24028 6.88089e+07 1.54153e+10 10722116 2073267055
2142.64 1012700907 173 39 220 6 0.973451 0.152053 3.24373 6.8923e+07 1.55092e+10 10722116 2073267055
2173.44 1152604676 144 136 221 6 0.973568 0.152837 3.24716 6.90947e+07 1.56161e+10 10722116 2073267055
2191.64 1228984905 62 33 222 6 0.973684 0.15255 3.25055 6.92968e+07 1.573e+10 10722116 2073267055
2194.64 1104790321 134 103 223 6 0.973799 0.152519 3.25839 6.96079e+07 1.58687e+10 10722116 2073267055
2200.16 799573010 64 93 224 6 0.973913 0.152871 3.2617 6.96282e+07 1.59429e+10 10722116 2073267055
2222.98 976158116 29 130 225 6 0.974026 0.15346 3.26054 6.95829e+07 1.60023e+10 10722116 2073267055
2237.28 823460902 188 176 226 6 0.974138 0.153448 3.25939 6.94969e+07 1.60525e+10 10722116 2073267055
2243.29 1029898089 192 49 227 6 0.974249 0.154202 3.26706 6.97602e+07 1.61817e+10 10722116 2073267055
2254.24 808816048 4 6 228 6 0.974359 0.154819 3.27027 6.97832e+07 1.62567e+10 10722116 2073267055
2256.6 1024374222 34 97 229 6 0.974468 0.155702 3.26909 6.97509e+07 1.63191e+10 10722116 2073267055
2264.51 1198666182 162 187 230 6 0.974576 0.156251 3.26792 6.97651e+07 1.63921e+10 10722116 2073267055
2266.45 1319455163 66 34 231 6 0.974684 0.156525 3.27109 6.99927e+07 1.65145e+10 10722116 2073267055
2272.1 1061670611 102 76 232 6 0.97479 0.15727 3.27423 7.01154e+07 1.66129e+10 10722116 2073267055
2283.73 940624794 146 167 233 6 0.974895 0.157549 3.27305 7.00603e+07 1.66702e+10 10722116 2073267055
2301.82 1092865161 84 141 234 6 0.975 0.157072 3.27189 7.00453e+07 1.67368e+10 10722116 2073267055
2338.07 821426373 80 156 235 6 0.975104 0.156796 3.26647 6.98521e+07 1.67614e+10 10722116 2073267055
2338.91 1011497887 52 61 236 6 0.975207 0.15661 3.26535 6.98172e+07 1.6823e+10 10722116 2073267055
2353.58 1143223002 65 30 237 6 0.975309 0.156909 3.26001 6.96673e+07 1.68573e+10 10722116 2073267055
2356.46 1252878330 36 91 238 6 0.97541 0.157308 3.26312 6.98627e+07 1.69735e+10 10722116 2073267055
2371.12 937760824 6 33 239 6 0.97551 0.157323 3.26201 6.98094e+07 1.70306e+10 10722116 2073267055
2384.95 768972334 113 197 240 6 0.97561 0.156676 3.26509 6.98156e+07 1.71019e+10 10722116 2073267055
