time amount src dst successes fails acceptRatio averageImbalance averagePathLength averageFee feesPaid minFunds maxFunds
225.829 1108384620 130 33 20 3 0.869565 0.105629 7.42779 1.75119e+08 4.04033e+09 57945774 2073267055
247.432 1310986168 148 31 21 3 0.875 0.105978 7.26456 1.71177e+08 4.13266e+09 57945774 2073267055
253.166 1621175034 96 124 22 3 0.88 0.105943 7.11617 1.68162e+08 4.23751e+09 57945774 2073267055
259.662 1543703121 182 3 23 3 0.884615 0.105659 7.1546 1.68292e+08 4.40866e+09 57945774 2073267055
262.877 1469708905 88 103 24 3 0.888889 0.105418 7.18983 1.70161e+08 4.62181e+09 57945774 2073267055
264.698 1515058593 154 13 25 3 0.892857 0.105418 7.10223 1.67883e+08 4.73503e+09 57945774 2073267055
287.492 1283682963 74 187 25 4 0.862069 0.106345 7.25814 1.69008e+08 4.93103e+09 57945774 2073267055
288.117 1660136919 192 50 25 5 0.833333 0.106345 7.25814 1.69008e+08 4.93103e+09 57945774 2073267055
295.139 1418785321 84 65 26 5 0.83871 0.10584 7.32514 1.6921e+08 5.1053e+09 57945774 2073267055
298.982 1256046039 142 115 27 5 0.84375 0.10584 7.68347 1.77644e+08 5.50222e+09 57945774 2073267055
305.794 1739671930 77 187 28 5 0.848485 0.106526 7.73049 1.81241e+08 5.78059e+09 57945774 2073267055
306.745 1809794883 121 72 29 5 0.852941 0.106127 7.56737 1.77363e+08 5.84937e+09 57945774 2073267055
307.511 1026714639 16 84 30 5 0.857143 0.106127 7.61512 1.75787e+08 5.97946e+09 57945774 2073267055
312.358 1418078216 94 57 30 6 0.833333 0.107817 7.72795 1.79207e+08 6.25784e+09 57945774 2073267055
336.871 1543327982 133 172 31 6 0.837838 0.107589 7.93027 1.88138e+08 6.71389e+09 57945774 1794778096
343.116 1052156616 48 142 31 7 0.815789 0.10867 7.99704 1.86084e+08 6.83837e+09 57945774 1794778096
343.629 1269833398 46 159 32 7 0.820513 0.10867 8.09088 1.85654e+08 7.01068e+09 57945774 1794778096
358.335 829710919 98 0 33 7 0.825 0.109028 7.96692 1.81119e+08 7.04669e+09 57945774 1794778096
359.675 1187731663 192 26 34 7 0.829268 0.109451 8.05612 1.81889e+08 7.25398e+09 57945774 1794778096
371.337 1664211911 159 189 32 10 0.761905 0.108855 8.02312 1.82971e+08 7.47049e+09 47023027 1794778096
381.267 1009708222 58 101 33 10 0.767442 0.107394 7.8709 1.78398e+08 7.50256e+09 47023027 1794778096
394.192 1840778524 165 166 34 10 0.772727 0.106118 7.90411 1.82687e+08 7.82679e+09 47023027 1794778096
416.135 1836480002 9 8 34 11 0.755556 0.106118 7.90411 1.82687e+08 7.82679e+09 47023027 1794778096
419.793 1064431351 30 153 35 11 0.76087 0.108216 7.93542 1.81654e+08 7.97332e+09 47023027 2073267055
426.993 1044421894 40 17 36 11 0.765957 0.108535 7.88166 1.78132e+08 8.02818e+09 47023027 2073267055
445.7 1531465514 139 141 37 11 0.770833 0.106677 7.80378 1.76194e+08 8.1346e+09 57945774 2073267055
464.121 1284197274 40 46 38 11 0.77551 0.105498 7.96684 1.78668e+08 8.40481e+09 57945774 2073267055
469.489 1077347391 87 93 39 11 0.78 0.105244 7.7882 1.74087e+08 8.40481e+09 57945774 2073267055
475.799 1524858588 164 65 40 11 0.784314 0.105588 7.7185 1.7329e+08 8.54703e+09 57945774 2073267055
477.763 1372878840 46 107 41 11 0.788462 0.105588 7.67658 1.7143e+08 8.64404e+09 57945774 2073267055
486.241 1628189350 170 173 42 11 0.792453 0.105807 7.58904 1.70097e+08 8.75952e+09 57945774 2073267055
486.577 1473528330 62 29 43 11 0.796296 0.105807 7.64511 1.72197e+08 9.01988e+09 57945774 2073267055
493.478 1677592735 138 163 44 11 0.8 0.106054 7.60772 1.7132e+08 9.15352e+09 57945774 2073267055
507.273 1557368556 108 114 45 11 0.803571 0.105685 7.572 1.71649e+08 9.33962e+09 57945774 2073267055
529.413 1287308476 103 4 46 11 0.807018 0.107416 7.49434 1.69474e+08 9.41122e+09 57945774 2073267055
547.867 1417558204 112 171 46 12 0.793103 0.107505 7.46186 1.68825e+08 9.55085e+09 57945774 2073267055
550.259 1859771141 4 38 47 12 0.79661 0.107839 7.40948 1.69166e+08 9.73569e+09 57945774 2073267055
551.657 1816380414 134 69 48 12 0.8 0.107839 7.40095 1.71475e+08 1.00157e+10 57945774 2073267055
554.867 1386489421 76 117 49 12 0.803279 0.108629 7.33154 1.69279e+08 1.00795e+10 57945774 2073267055
560.217 1353479047 33 5 50 12 0.806452 0.108376 7.20491 1.65893e+08 1.00795e+10 57945774 2073267055
572.589 1463710070 117 185 50 13 0.793651 0.109256 7.22081 1.65795e+08 1.02406e+10 57945774 2073267055
575.332 1522524222 185 86 51 13 0.796875 0.109072 7.2557 1.67632e+08 1.05e+10 57945774 2073267055
579.153 1606580927 144 103 52 13 0.8 0.109287 7.3277 1.70852e+08 1.08351e+10 57945774 2073267055
589.71 1847367067 98 32 53 13 0.80303 0.109802 7.39699 1.73618e+08 1.11525e+10 57945774 2073267055
601.146 1815416713 139 133 54 13 0.80597 0.108954 7.38964 1.74275e+08 1.13616e+10 57945774 2073267055
606.052 2246309067 19 109 55 13 0.808824 0.108218 7.30983 1.72814e+08 1.14556e+10 57945774 2073267055
607.648 1736102730 117 88 56 13 0.811594 0.108218 7.25072 1.71388e+08 1.15485e+10 57945774 2073267055
626.329 2054004666 30 100 57 13 0.814286 0.10957 7.24633 1.72796e+08 1.18002e+10 57945774 2073267055
657.431 1507159407 64 7 58 13 0.816901 0.110437 7.17311 1.70645e+08 1.18482e+10 57945774 2073267055
659.035 1348026509 49 21 59 13 0.819444 0.110761 7.20408 1.70758e+08 1.20255e+10 57945774 2073267055
664.29 2144671164 187 154 60 13 0.821918 0.111338 7.16734 1.70482e+08 1.21797e+10 57945774 2073267055
672.612 1800717909 102 97 61 13 0.824324 0.111188 7.19739 1.7234e+08 1.24635e+10 57945774 2073267055
679.316 1461476482 95 142 62 13 0.826667 0.111657 7.24259 1.73636e+08 1.27163e+10 57945774 2073267055
711.783 2077086594 106 55 63 13 0.828947 0.109936 7.20699 1.73518e+08 1.28824e+10 38790273 2073267055
714.011 1574252181 187 47 64 13 0.831169 0.111091 7.26626 1.7566e+08 1.3193e+10 38790273 2073267055
723.934 964479945 82 119 65 13 0.833333 0.112656 7.23139 1.73933e+08 1.32564e+10 38790273 2073267055
734.468 1595085154 50 130 66 13 0.835443 0.113954 7.22789 1.73973e+08 1.3433e+10 38790273 2073267055
750.717 1435804788 0 187 67 13 0.8375 0.112049 7.19464 1.72643e+08 1.35179e+10 38790273 2073267055
757.188 1611950856 87 21 68 13 0.839506 0.111968 7.16236 1.72184e+08 1.36593e+10 38790273 2073267055
759.46 1291520667 153 19 69 13 0.841463 0.112377 7.14552 1.70765e+08 1.37336e+10 38790273 2073267055
782.655 1866137719 67 66 69 13 0.841463 0.112377 7.14552 1.70765e+08 1.37336e+10 38790273 2073267055
784.186 1279108153 11 114 69 14 0.831325 0.112166 7.17239 1.71674e+08 1.3967e+10 38790273 2073267055
789.468 1921656217 32 31 70 14 0.833333 0.111974 7.14136 1.71244e+08 1.41087e+10 38790273 2073267055
811.153 1488716755 11 29 71 14 0.835294 0.111367 7.13937 1.71483e+08 1.42968e+10 38790273 2073267055
812.923 1138414135 82 130 72 14 0.837209 0.111367 7.09576 1.69873e+08 1.43524e+10 38790273 2073267055
817.469 930969289 61 12 73 14 0.83908 0.110587 7.13555 1.69171e+08 1.4471e+10 38790273 2073267055
818.921 964864824 173 117 74 14 0.840909 0.110587 7.10669 1.67505e+08 1.4517e+10 38790273 2073267055
824.996 1553356115 77 162 75 14 0.842697 0.110389 7.02527 1.65272e+08 1.4517e+10 38790273 2073267055
831.016 1535855799 149 176 76 14 0.844444 0.110306 6.9723 1.64006e+08 1.4586e+10 38790273 2073267055
857.851 1697488716 67 37 76 14 0.844444 0.110306 6.9723 1.64006e+08 1.4586e+10 38790273 2073267055
860.275 1392022014 142 175 77 14 0.846154 0.109754 6.99864 1.64886e+08 1.48178e+10 38790273 2073267055
884.235 1555342468 71 17 78 14 0.847826 0.109197 7.06276 1.67217e+08 1.51645e+10 38790273 2073267055
903.958 2027800989 112 162 79 14 0.849462 0.110027 7.06196 1.68528e+08 1.54352e+10 38790273 2073267055
911.009 1248616126 175 153 80 14 0.851064 0.109739 7.04869 1.67892e+08 1.55529e+10 38790273 2073267055
928.023 1490160280 22 75 81 14 0.852632 0.109921 6.98636 1.66055e+08 1.5572e+10 57945774 2073267055
934.226 1788387809 76 137 82 14 0.854167 0.109815 7.01092 1.68176e+08 1.5912e+10 57945774 2073267055
944.243 1487124201 141 47 83 14 0.85567 0.110305 6.98669 1.67434e+08 1.60186e+10 57945774 2073267055
961.656 1256308230 78 195 83 15 0.846939 0.110756 6.96275 1.66564e+08 1.61138e+10 57945774 2073267055
973.769 1178019500 171 158 84 15 0.848485 0.110729 6.93939 1.65334e+08 1.6177e+10 57945774 2073267055
1004.65 1924001089 85 14 85 15 0.85 0.111606 6.92833 1.65766e+08 1.63791e+10 57945774 2073267055
1008.07 1476380935 148 186 86 15 0.851485 0.112195 6.98731 1.68226e+08 1.67564e+10 57945774 2073267055
1015.29 388407466 60 29 87 15 0.852941 0.112385 6.98745 1.66683e+08 1.67904e+10 57945774 2073267055
1020.64 1450044715 47 192 88 15 0.854369 0.112203 7.02169 1.67603e+08 1.70381e+10 57945774 2073267055
1041.56 1271677739 166 39 89 15 0.855769 0.112877 7.05515 1.68011e+08 1.72419e+10 57945774 2073267055
1054.64 1599300485 88 117 90 15 0.857143 0.113869 7.05454 1.67981e+08 1.74073e+10 57945774 2073267055
1067.22 1101517723 86 73 91 15 0.858491 0.113258 7.09789 1.68565e+08 1.76284e+10 57945774 2073267055
1079.48 1176597312 134 199 92 15 0.859813 0.111606 7.05335 1.67248e+08 1.76758e+10 57945774 2073267055
1079.67 1592203897 139 80 93 15 0.861111 0.111606 7.03127 1.66774e+08 1.7799e+10 57945774 2073267055
1087.11 1365307544 1 95 94 15 0.862385 0.110493 6.98839 1.65534e+08 1.78492e+10 57945774 2073267055
1087.79 1842248067 127 129 95 15 0.863636 0.110493 6.96746 1.65973e+08 1.80565e+10 57945774 2073267055
1094.5 1334498064 77 66 96 15 0.864865 0.110608 6.9053 1.64245e+08 1.80565e+10 57945774 2073267055
1105.96 1847723247 138 28 97 15 0.866071 0.11198 6.88565 1.63981e+08 1.81952e+10 57945774 2073267055
1130.8 1128093307 28 120 98 15 0.867257 0.113073 6.8358 1.62567e+08 1.82206e+10 57945774 2073267055
1152.88 1834887278 1 184 99 15 0.868421 0.112702 6.84756 1.6387e+08 1.85122e+10 57945774 2073267055
1154.38 982039445 58 166 100 15 0.869565 0.112702 6.84908 1.6292e+08 1.8581e+10 57945774 2073267055
1199.81 1536302946 24 126 101 15 0.87069 0.112107 6.83078 1.62594e+08 1.8711e+10 40507827 2073267055
1205.72 1139571927 151 133 102 15 0.871795 0.112107 6.82263 1.62008e+08 1.88138e+10 40507827 2073267055
1212.94 1456058535 2 158 103 15 0.872881 0.112663 6.84377 1.62854e+08 1.90629e+10 40507827 2073267055
1218.74 1201810621 102 143 104 15 0.87395 0.113477 6.81643 1.62104e+08 1.91478e+10 40507827 2073267055
1235.17 1148690223 168 46 105 15 0.875 0.113715 6.81818 1.61397e+08 1.92356e+10 40507827 2073267055
1237.55 1302848774 40 113 106 15 0.876033 0.113791 6.87649 1.62148e+08 1.94766e+10 40507827 2073267055
1239.21 1441411744 166 84 107 15 0.877049 0.113799 6.87765 1.62501e+08 1.96766e+10 40507827 2073267055
1248.8 1217767989 186 117 108 15 0.878049 0.113997 6.86026 1.61748e+08 1.97578e+10 40507827 2073267055
1248.8 1090033035 73 92 109 15 0.879032 0.113997 6.86154 1.61315e+08 1.98723e+10 40507827 2073267055
1261.8 1808898066 26 20 110 15 0.88 0.113632 6.83553 1.61056e+08 2.00051e+10 40507827 2073267055
1267.21 1581367490 133 166 111 15 0.880952 0.112779 6.89107 1.62954e+08 2.03769e+10 40507827 2073267055
1278.62 1531661070 55 143 112 15 0.88189 0.114281 6.86525 1.62517e+08 2.04909e+10 40507827 2073267055
1296.72 1081024530 118 167 113 15 0.882812 0.11329 6.91069 1.63313e+08 2.07433e+10 40507827 2073267055
1314.37 1867980293 69 106 113 16 0.875969 0.114437 6.87609 1.62316e+08 2.0794e+10 40507827 2073267055
1315.22 1911360127 132 64 114 16 0.876923 0.114437 6.90349 1.64435e+08 2.11979e+10 40507827 2073267055
1325.15 988973306 190 23 115 16 0.877863 0.114424 6.89563 1.63621e+08 2.12687e+10 40507827 2073267055
1327.55 1368132433 83 167 115 17 0.871212 0.114424 6.87045 1.63122e+08 2.1375e+10 40507827 2073267055
1332.48 1630798429 163 185 115 18 0.864662 0.114781 6.84549 1.62546e+08 2.14718e+10 40507827 2073267055
1361.96 892242991 132 48 114 20 0.850746 0.116667 6.88194 1.62221e+08 2.15973e+10 40507827 2073267055
1365.09 1061229902 177 39 115 20 0.851852 0.116949 6.89166 1.61984e+08 2.17323e+10 40507827 2073267055
1368.43 1667726536 32 167 116 20 0.852941 0.116984 6.90983 1.63114e+08 2.20254e+10 40507827 2073267055
1383.75 1952317746 78 174 117 20 0.854015 0.115781 6.89351 1.63072e+08 2.21836e+10 40507827 2073267055
1387.07 1824762031 133 23 118 20 0.855072 0.116073 6.87746 1.63091e+08 2.23489e+10 40507827 2073267055
1387.18 1349162290 114 6 119 20 0.856115 0.116073 6.86169 1.62503e+08 2.2442e+10 40507827 2073267055
1428.07 2084282255 70 171 118 22 0.842857 0.114747 6.85438 1.63291e+08 2.26974e+10 4157046 2073267055
1445.2 1356815080 148 55 119 22 0.843972 0.116511 6.8304 1.62564e+08 2.27742e+10 4157046 2073267055
1450.28 1552526293 88 35 120 22 0.84507 0.116377 6.78181 1.61209e+08 2.27742e+10 4157046 2073267055
1452.22 1562307331 6 138 121 22 0.846154 0.116377 6.74229 1.60006e+08 2.27899e+10 4157046 2073267055
1453.94 1762866191 97 113 122 22 0.847222 0.116377 6.73621 1.60298e+08 2.29855e+10 4157046 2073267055
1456.91 1086679812 96 54 123 22 0.848276 0.117114 6.75461 1.60401e+08 2.31585e+10 4157046 2073267055
1457.98 1408802183 189 48 124 22 0.849315 0.117456 6.78078 1.61268e+08 2.34264e+10 4157046 2073267055
1468.05 1668451408 171 43 125 22 0.85034 0.118777 6.77454 1.61278e+08 2.35889e+10 4157046 2073267055
1483.89 1491586008 1 156 126 22 0.851351 0.119004 6.80807 1.62416e+08 2.38936e+10 4157046 2073267055
1497.87 1525134621 27 25 127 22 0.852349 0.11806 6.80171 1.62391e+08 2.40528e+10 4157046 2073267055
1507.91 1657537779 164 100 128 22 0.853333 0.119034 6.80326 1.62787e+08 2.42659e+10 4157046 2073267055
1517.03 1188177346 180 133 129 22 0.854305 0.119437 6.79703 1.62349e+08 2.43722e+10 4157046 2073267055
1520.86 1504133901 55 77 130 22 0.855263 0.119073 6.75244 1.611e+08 2.43722e+10 4157046 2073267055
1522.11 1790930832 4 21 131 22 0.856209 0.119891 6.7467 1.61383e+08 2.45704e+10 4157046 2073267055
1529.58 1623545282 37 72 131 23 0.850649 0.120692 6.741 1.61304e+08 2.47213e+10 4157046 2073267055
1538.45 1681318777 70 31 131 23 0.850649 0.120692 6.741 1.61304e+08 2.47213e+10 4157046 2073267055
1550.59 1990875531 58 33 130 25 0.83871 0.120902 6.7353 1.62057e+08 2.49805e+10 4157046 2073267055
1552.35 1724644245 115 68 131 25 0.839744 0.12102 6.73732 1.626e+08 2.52137e+10 4157046 2073267055
1572.03 1599591460 87 139 132 25 0.840764 0.120916 6.73173 1.62484e+08 2.5361e+10 4157046 2073267055
1580.17 1298105704 52 33 133 25 0.841772 0.122005 6.80142 1.63641e+08 2.56774e+10 4157046 2073267055
1583.97 1770683628 106 14 134 25 0.842767 0.122216 6.78797 1.63613e+08 2.58372e+10 4157046 2073267055
1591.48 1297024059 85 154 135 25 0.84375 0.123116 6.81177 1.63877e+08 2.60365e+10 4157046 2073267055
1600.36 1651397163 42 86 136 25 0.84472 0.123173 6.81315 1.64241e+08 2.62499e+10 4157046 2073267055
1605.99 1456847873 96 158 137 25 0.845679 0.122647 6.83641 1.64901e+08 2.65046e+10 4157046 2073267055
1610.62 1579268666 51 42 138 25 0.846626 0.122067 6.87383 1.65782e+08 2.67911e+10 4157046 2073267055
1616.54 1697607515 152 123 139 25 0.847561 0.122631 6.84596 1.64992e+08 2.6847e+10 4157046 2073267055
1621.44 1444953649 115 71 140 25 0.848485 0.121893 6.83992 1.6527e+08 2.70509e+10 4157046 2073267055
1622.26 1674378988 139 3 141 25 0.849398 0.121893 6.81978 1.64722e+08 2.71389e+10 4157046 2073267055
1625.19 1319057110 149 22 142 25 0.850299 0.122074 6.78583 1.63654e+08 2.71521e+10 4157046 2073267055
1636.47 1146866374 43 66 143 25 0.85119 0.123303 6.76635 1.63051e+08 2.72294e+10 4157046 2073267055
1649.51 1964376289 3 182 144 25 0.852071 0.124674 6.74714 1.62797e+08 2.73558e+10 4157046 2073267055
1678.47 1843537530 175 25 143 27 0.841176 0.124887 6.73492 1.62968e+08 2.75432e+10 4157046 2073267055
1706.63 1389598887 68 188 144 27 0.842105 0.126158 6.75065 1.6353e+08 2.77871e+10 4157046 2073267055
1712.8 1776517243 155 168 145 27 0.843023 0.126158 6.75927 1.63625e+08 2.79643e+10 4157046 2073267055
1723.63 930976365 98 163 146 27 0.843931 0.126295 6.80886 1.63938e+08 2.81737e+10 4157046 2073267055
1732.93 917866392 56 183 147 27 0.844828 0.126432 6.81697 1.6339e+08 2.82571e+10 4157046 2073267055
1734.56 1250600162 125 148 148 27 0.845714 0.126568 6.8182 1.62908e+08 2.83491e+10 4157046 2073267055
1738.77 1662020843 170 62 149 27 0.846591 0.126005 6.85298 1.64135e+08 2.86949e+10 4157046 2073267055
1746.17 1899663795 121 25 150 27 0.847458 0.12529 6.8473 1.64489e+08 2.89121e+10 4157046 2073267055
1746.32 1420057445 192 46 151 27 0.848315 0.12529 6.82844 1.63832e+08 2.89773e+10 4157046 2073267055
1756.62 1987452394 39 136 152 27 0.849162 0.125201 6.86246 1.65684e+08 2.94226e+10 4157046 2073267055
1781.61 1382921011 79 119 153 27 0.85 0.12397 6.83068 1.64739e+08 2.94438e+10 2309309 2073267055
1816.71 1345840047 131 10 154 27 0.850829 0.122983 6.82529 1.64313e+08 2.9543e+10 2309309 2073267055
1835.29 1649601826 44 45 155 27 0.851648 0.122966 6.81351 1.64083e+08 2.96716e+10 2309309 2073267055
1841.37 1063437194 0 89 156 27 0.852459 0.122921 6.8083 1.63545e+08 2.97517e+10 2309309 2073267055
1841.59 1507079108 75 171 157 27 0.853261 0.122921 6.79678 1.63312e+08 2.98787e+10 2309309 2073267055
1853.87 1727076731 158 121 158 27 0.854054 0.12295 6.76642 1.62414e+08 2.99001e+10 2309309 2073267055
1859.61 1947335628 51 5 159 27 0.854839 0.122215 6.76789 1.63323e+08 3.02071e+10 2309309 2073267055
1873.54 1884181633 197 41 160 27 0.855615 0.123511 6.75684 1.63176e+08 3.03469e+10 2309309 2073267055
1885.43 1195675174 89 27 161 27 0.856383 0.124574 6.77077 1.6327e+08 3.05252e+10 2309309 2073267055
1899.45 1548399287 117 108 162 27 0.857143 0.124745 6.75367 1.62819e+08 3.06153e+10 2309309 2073267055
1899.5 1410646640 20 59 163 27 0.857895 0.124745 6.7245 1.61913e+08 3.06305e+10 2309309 2073267055
1900.33 1751399042 168 182 164 27 0.858639 0.124745 6.74448 1.63183e+08 3.10008e+10 2309309 2073267055
1923.69 2054358551 163 93 165 27 0.859375 0.124936 6.74603 1.6357e+08 3.12278e+10 2309309 2073267055
1937.42 1353411472 38 80 166 27 0.860104 0.126359 6.7596 1.63568e+08 3.13909e+10 21564588 2073267055
1937.48 1957259997 45 179 167 27 0.860825 0.126359 6.74907 1.63374e+08 3.15222e+10 21564588 2073267055
1944.79 647845155 197 27 168 27 0.861538 0.126933 6.78628 1.62931e+08 3.16111e+10 21564588 2073267055
1952.65 1258154492 147 6 169 27 0.862245 0.128455 6.76979 1.6227e+08 3.16624e+10 21564588 2073267055
1955.08 2004193045 60 38 170 27 0.862944 0.128455 6.74761 1.6179e+08 3.1743e+10 21564588 2073267055
1964.94 1308311643 157 144 171 27 0.863636 0.127811 6.74324 1.61319e+08 3.18242e+10 21564588 2073267055
1977.29 1027707266 115 126 172 27 0.864322 0.125596 6.75055 1.61214e+08 3.19675e+10 21564588 2073267055
1980.58 896757256 171 27 173 27 0.865 0.12511 6.72309 1.60334e+08 3.19764e+10 21564588 2073267055
1985.23 1474093047 79 77 174 27 0.865672 0.125054 6.70744 1.59848e+08 3.20523e+10 21564588 2073267055
1988.94 1162034303 120 108 175 27 0.866337 0.126318 6.70911 1.59491e+08 3.21497e+10 21564588 2073267055
1990.04 1331334228 50 40 175 27 0.866337 0.126318 6.70911 1.59491e+08 3.21497e+10 21564588 2073267055
2004.99 2234825105 197 159 175 28 0.862069 0.126357 6.69934 1.59982e+08 3.23951e+10 21564588 2073267055
2005.56 1593598229 110 29 176 28 0.862745 0.126057 6.67832 1.59458e+08 3.24627e+10 21564588 2073267055
2007.31 2283006074 66 135 177 28 0.863415 0.12656 6.66319 1.59547e+08 3.2638e+10 21564588 2073267055
2010.83 1760005685 13 168 178 28 0.864078 0.126377 6.63138 1.5865e+08 3.2638e+10 21564588 2073267055
2017.33 1857598569 132 80 179 28 0.864734 0.126635 6.62785 1.5891e+08 3.2843e+10 21564588 2073267055
2024.67 1253966324 117 111 180 28 0.865385 0.127081 6.61881 1.5845e+08 3.29193e+10 21564588 2073267055
2026.3 1949853642 51 7 181 28 0.866029 0.127916 6.61539 1.59191e+08 3.32119e+10 21564588 2073267055
2044.24 1952125150 124 68 182 28 0.866667 0.129835 6.59552 1.58741e+08 3.3289e+10 21564588 2073267055
2052.86 1415016787 113 146 183 28 0.867299 0.12957 6.58134 1.58305e+08 3.33681e+10 21564588 2073267055
2056.88 1133298461 74 73 184 28 0.867925 0.130231 6.58905 1.58379e+08 3.35399e+10 21564588 2073267055
2100.22 1451821084 22 65 185 28 0.868545 0.130791 6.58587 1.58272e+08 3.36786e+10 21564588 2073267055
2100.24 1256619362 137 112 186 28 0.869159 0.130791 6.57196 1.57631e+08 3.37176e+10 21564588 2073267055
2100.54 1287776648 95 22 187 28 0.869767 0.130791 6.56356 1.57081e+08 3.37723e+10 21564588 2073267055
2107.26 1515375432 198 109 188 28 0.87037 0.131657 6.56588 1.57049e+08 3.39234e+10 21564588 2073267055
2120.69 1855016825 38 132 189 28 0.870968 0.130339 6.57876 1.57423e+08 3.41512e+10 21564588 1794778096
2128.38 1550539635 131 194 189 29 0.866972 0.129232 6.59157 1.58034e+08 3.4424e+10 21564588 1794778096
2129.68 1351078321 194 119 190 29 0.86758 0.129232 6.57267 1.57528e+08 3.44859e+10 21564588 1794778096
2131.77 1265859120 170 12 191 29 0.868182 0.128429 6.5749 1.57463e+08 3.46311e+10 21564588 1794778096
2141.29 1490768032 92 86 191 30 0.864253 0.128429 6.5749 1.57463e+08 3.46311e+10 21564588 1794778096
2142.64 1519051361 173 39 192 30 0.864865 0.129779 6.59795 1.58049e+08 3.4901e+10 21564588 1794778096
2173.44 1728907014 144 136 193 30 0.865471 0.128332 6.57931 1.57666e+08 3.49852e+10 21564588 1794778096
2191.64 1843477358 62 33 194 30 0.866071 0.128536 6.57632 1.58038e+08 3.5215e+10 21564588 1794778096
2194.64 1657185482 134 103 195 30 0.866667 0.128976 6.59388 1.58649e+08 3.54921e+10 21564588 1794778096
2200.16 1199359516 64 93 196 30 0.867257 0.129631 6.59595 1.5841e+08 3.56041e+10 21564588 1794778096
2222.98 1464237175 29 130 197 30 0.867841 0.129452 6.598 1.58384e+08 3.57572e+10 21564588 1794778096
2237.28 1235191353 188 176 198 30 0.868421 0.128328 6.61518 1.58403e+08 3.59195e+10 21564588 1794778096
2243.29 1544847133 192 49 199 30 0.868996 0.127728 6.61712 1.58769e+08 3.61507e+10 21564588 1794778096
2254.24 1213224072 4 6 200 30 0.869565 0.128356 6.60903 1.58424e+08 3.62404e+10 21564588 1794778096
2256.6 1536561334 34 97 201 30 0.87013 0.128356 6.63585 1.59371e+08 3.65892e+10 21564588 1794778096
2264.51 1797999274 162 187 202 30 0.87069 0.128654 6.63766 1.59657e+08 3.68064e+10 21564588 1794778096
2266.45 1979182744 66 34 203 30 0.871245 0.129042 6.63944 1.59979e+08 3.70314e+10 21564588 1794778096
2272.1 1592505916 102 76 204 30 0.871795 0.129227 6.63631 1.60082e+08 3.72123e+10 21564588 1794778096
2283.73 1410937192 146 167 205 30 0.87234 0.12884 6.64784 1.60338e+08 3.74249e+10 21564588 1794778096
2301.82 1639297741 84 141 206 30 0.872881 0.132149 6.65925 1.6108e+08 3.77381e+10 21564588 2073267055
2338.07 1232139560 80 156 206 31 0.869198 0.130001 6.63664 1.60458e+08 3.77711e+10 21564588 2073267055
2338.91 1517246831 52 61 207 31 0.869748 0.130001 6.66738 1.61329e+08 3.81119e+10 21564588 2073267055
