time amount src dst successes fails acceptRatio averageImbalance averagePathLength averageFee feesPaid minFunds maxFunds
529.413 1287308476 103 4 50 7 0.877193 0.113838 7.34184 1.59973e+08 8.79616e+09 57945774 2073267055
547.867 1417558204 112 171 51 7 0.87931 0.113532 7.35474 1.60301e+08 8.97284e+09 57945774 2073267055
550.259 1859771141 4 38 52 7 0.881356 0.113532 7.40561 1.64348e+08 9.34357e+09 57945774 2073267055
551.657 1816380414 134 69 53 7 0.883333 0.113532 7.39796 1.64925e+08 9.53852e+09 57945774 2073267055
554.867 1386489421 76 117 54 7 0.885246 0.113532 7.40911 1.64712e+08 9.69192e+09 57945774 2073267055
560.217 1353479047 33 5 55 7 0.887097 0.114452 7.29258 1.61717e+08 9.69192e+09 57945774 2073267055
572.589 1463710070 117 185 53 10 0.84127 0.115814 7.32479 1.61859e+08 9.86116e+09 57945774 2073267055
575.332 1522524222 185 86 54 10 0.84375 0.115814 7.3373 1.62349e+08 1.00495e+10 57945774 2073267055
579.153 1606580927 144 103 55 10 0.846154 0.115814 7.33117 1.6331e+08 1.02647e+10 57945774 2073267055
589.71 1847367067 98 32 56 10 0.848485 0.117268 7.30739 1.63011e+08 1.04113e+10 57945774 2073267055
601.146 1815416713 139 133 57 10 0.850746 0.117355 7.38972 1.66385e+08 1.07666e+10 57945774 2073267055
606.052 2246309067 19 109 58 10 0.852941 0.117355 7.31404 1.65027e+08 1.08542e+10 57945774 2073267055
607.648 1736102730 117 88 59 10 0.855072 0.117355 7.27482 1.65028e+08 1.10193e+10 57945774 2073267055
626.329 2054004666 30 100 56 14 0.8 0.11751 7.32348 1.67711e+08 1.13346e+10 57945774 2073267055
657.431 1507159407 64 7 54 17 0.760563 0.119398 7.39156 1.68358e+08 1.15372e+10 57945774 2073267055
659.035 1348026509 49 21 55 17 0.763889 0.119398 7.43899 1.69543e+08 1.17707e+10 57945774 2073267055
664.29 2144671164 187 154 56 17 0.767123 0.119538 7.52044 1.72405e+08 1.21005e+10 57945774 2073267055
672.612 1800717909 102 97 57 17 0.77027 0.119538 7.56394 1.72961e+08 1.23046e+10 57945774 2073267055
679.316 1461476482 95 142 56 19 0.746667 0.118778 7.48244 1.70686e+08 1.23502e+10 57945774 2073267055
711.783 2077086594 106 55 57 19 0.75 0.119995 7.50906 1.72188e+08 1.26065e+10 57945774 2073267055
714.011 1574252181 187 47 58 19 0.753247 0.119995 7.51753 1.7146e+08 1.27365e+10 57945774 2073267055
723.934 964479945 82 119 58 20 0.74359 0.119311 7.47412 1.69522e+08 1.27956e+10 57945774 2073267055
734.468 1595085154 50 130 59 20 0.746835 0.119311 7.55083 1.71287e+08 1.30692e+10 57945774 2073267055
750.717 1435804788 0 187 56 24 0.7 0.120602 7.46957 1.68925e+08 1.31082e+10 12827389 2073267055
757.188 1611950856 87 21 57 24 0.703704 0.120602 7.56659 1.71158e+08 1.34044e+10 12827389 2073267055
759.46 1291520667 153 19 58 24 0.707317 0.120602 7.64303 1.71393e+08 1.35892e+10 12827389 2073267055
782.655 1866137719 67 66 58 24 0.707317 0.120602 7.64303 1.71393e+08 1.35892e+10 12827389 2073267055
784.186 1279108153 11 114 57 26 0.686747 0.120995 7.82473 1.73273e+08 1.38677e+10 12827389 2073267055
789.468 1921656217 32 31 58 26 0.690476 0.120995 7.77603 1.73505e+08 1.40545e+10 12827389 2073267055
811.153 1488716755 11 29 58 27 0.682353 0.123169 7.81437 1.74029e+08 1.42584e+10 12827389 2073267055
812.923 1138414135 82 130 59 27 0.686047 0.123169 7.85142 1.7392e+08 1.4426e+10 12827389 2073267055
817.469 930969289 61 12 60 27 0.689655 0.123169 7.90389 1.72645e+08 1.45234e+10 12827389 2073267055
818.921 964864824 173 117 61 27 0.693182 0.123169 7.88908 1.70861e+08 1.45872e+10 12827389 2073267055
824.996 1553356115 77 162 62 27 0.696629 0.123169 7.77796 1.68105e+08 1.45872e+10 12827389 2073267055
831.016 1535855799 149 176 62 28 0.688889 0.122676 7.7009 1.66508e+08 1.46563e+10 12827389 2073267055
857.851 1697488716 67 37 62 28 0.688889 0.122676 7.7009 1.66508e+08 1.46563e+10 12827389 2073267055
860.275 1392022014 142 175 62 29 0.681319 0.123172 7.72185 1.67034e+08 1.48554e+10 12827389 2073267055
884.235 1555342468 71 17 62 30 0.673913 0.121463 7.80698 1.69229e+08 1.51586e+10 12827389 2073267055
903.958 2027800989 112 162 63 30 0.677419 0.121898 7.81005 1.70457e+08 1.54051e+10 12827389 2073267055
911.009 1248616126 175 153 64 30 0.680851 0.121898 7.78176 1.69005e+08 1.54827e+10 12827389 2073267055
928.023 1490160280 22 75 64 31 0.673684 0.122226 7.76955 1.68637e+08 1.56281e+10 12827389 2073267055
934.226 1788387809 76 137 65 31 0.677083 0.121592 7.78848 1.7046e+08 1.59153e+10 12827389 2073267055
944.243 1487124201 141 47 66 31 0.680412 0.121592 7.79168 1.70273e+08 1.60734e+10 12827389 2073267055
961.656 1256308230 78 195 66 32 0.673469 0.122643 7.9312 1.73151e+08 1.64336e+10 12827389 2073267055
973.769 1178019500 171 158 67 32 0.676768 0.122643 7.93223 1.72028e+08 1.65315e+10 12827389 2073267055
1004.65 1924001089 85 14 65 35 0.65 0.123482 7.82558 1.69382e+08 1.65315e+10 12827389 2073267055
1008.07 1476380935 148 186 66 35 0.653465 0.124076 7.94944 1.73417e+08 1.69672e+10 12827389 2073267055
1015.29 388407466 60 29 67 35 0.656863 0.124076 7.89049 1.71123e+08 1.69869e+10 12827389 2073267055
1020.64 1450044715 47 192 65 38 0.631068 0.123972 7.84602 1.70379e+08 1.71097e+10 12827389 2073267055
1041.56 1271677739 166 39 62 42 0.596154 0.125291 7.83237 1.69427e+08 1.72211e+10 12827389 2073267055
1054.64 1599300485 88 117 63 42 0.6 0.124707 7.88265 1.71058e+08 1.74933e+10 12827389 2073267055
1067.22 1101517723 86 73 64 42 0.603774 0.127085 7.94699 1.71522e+08 1.7694e+10 12827389 2073267055
1079.48 1176597312 134 199 65 42 0.607477 0.127085 7.90165 1.69997e+08 1.77664e+10 12827389 2073267055
1079.67 1592203897 139 80 66 42 0.611111 0.127085 7.84253 1.6875e+08 1.78541e+10 12827389 2073267055
1087.11 1365307544 1 95 65 44 0.59633 0.127477 7.78342 1.66985e+08 1.79081e+10 5414097 2073267055
1087.79 1842248067 127 129 66 44 0.6 0.127477 7.71094 1.65425e+08 1.79721e+10 5414097 2073267055
1094.5 1334498064 77 66 67 44 0.603604 0.127477 7.61078 1.62956e+08 1.79721e+10 5414097 2073267055
1105.96 1847723247 138 28 65 47 0.580357 0.127335 7.57061 1.62824e+08 1.81265e+10 5414097 2073267055
1130.8 1128093307 28 120 64 49 0.566372 0.127137 7.53045 1.61263e+08 1.81895e+10 5414097 2073267055
1152.88 1834887278 1 184 64 50 0.561404 0.126851 7.56903 1.63579e+08 1.8499e+10 5414097 2073267055
1154.38 982039445 58 166 65 50 0.565217 0.126851 7.60643 1.62707e+08 1.86058e+10 5414097 2073267055
1199.81 1536302946 24 126 64 52 0.551724 0.126703 7.61258 1.63816e+08 1.88395e+10 5414097 2073267055
1205.72 1139571927 151 133 64 53 0.547009 0.125143 7.64989 1.63857e+08 1.90059e+10 5414097 2073267055
1212.94 1456058535 2 158 65 53 0.550847 0.125143 7.70143 1.64891e+08 1.9237e+10 5414097 2073267055
1218.74 1201810621 102 143 66 53 0.554622 0.124917 7.73625 1.64626e+08 1.93844e+10 5414097 2073267055
1235.17 1148690223 168 46 65 55 0.541667 0.125831 7.77108 1.64346e+08 1.95308e+10 5414097 2073267055
1237.55 1302848774 40 113 66 55 0.545455 0.125831 7.74425 1.63693e+08 1.96521e+10 5414097 2073267055
1239.21 1441411744 166 84 67 55 0.54918 0.125831 7.79284 1.65195e+08 1.99164e+10 5414097 2073267055
1248.8 1217767989 186 117 68 55 0.552846 0.125619 7.79588 1.64287e+08 2.00199e+10 5414097 2073267055
1248.8 1090033035 73 92 69 55 0.556452 0.125619 7.78435 1.6351e+08 2.01305e+10 5414097 2073267055
1261.8 1808898066 26 20 69 56 0.552 0.126497 7.75849 1.63746e+08 2.03104e+10 5414097 2073267055
1267.21 1581367490 133 166 70 56 0.555556 0.126497 7.71908 1.63871e+08 2.04829e+10 5414097 2073267055
1278.62 1531661070 55 143 71 56 0.559055 0.125813 7.82163 1.66137e+08 2.08076e+10 5414097 2073267055
1296.72 1081024530 118 167 72 56 0.5625 0.125385 7.85189 1.65799e+08 2.09494e+10 5414097 2073267055
1314.37 1867980293 69 106 73 56 0.565891 0.126117 7.85392 1.66406e+08 2.11595e+10 5414097 2073267055
1315.22 1911360127 132 64 74 56 0.569231 0.126117 7.90994 1.69242e+08 2.15358e+10 5414097 2073267055
1325.15 988973306 190 23 74 57 0.564885 0.126459 7.88413 1.6779e+08 2.15976e+10 5414097 2073267055
1327.55 1368132433 83 167 75 57 0.568182 0.126459 7.83235 1.66545e+08 2.1672e+10 5414097 2073267055
1332.48 1630798429 163 185 76 57 0.571429 0.126459 7.7556 1.64834e+08 2.17085e+10 5414097 2073267055
1361.96 892242991 132 48 76 58 0.567164 0.128029 7.81145 1.64327e+08 2.18348e+10 5414097 2073267055
1365.09 1061229902 177 39 77 58 0.57037 0.128094 7.77494 1.63141e+08 2.19078e+10 5414097 2073267055
1368.43 1667726536 32 167 78 58 0.573529 0.128094 7.765 1.63436e+08 2.20939e+10 5414097 2073267055
1383.75 1952317746 78 174 77 60 0.562044 0.128123 7.71611 1.63233e+08 2.22417e+10 5414097 2073267055
1387.07 1824762031 133 23 78 60 0.565217 0.128123 7.68129 1.63593e+08 2.2433e+10 5414097 2073267055
1387.18 1349162290 114 6 79 60 0.568345 0.128123 7.72329 1.64331e+08 2.2655e+10 5414097 2073267055
1428.07 2084282255 70 171 79 61 0.564286 0.128066 7.7268 1.66502e+08 2.29908e+10 5414097 2073267055
1445.2 1356815080 148 55 80 61 0.567376 0.127127 7.73021 1.66125e+08 2.31271e+10 5414097 2073267055
1450.28 1552526293 88 35 81 61 0.570423 0.127127 7.64712 1.64074e+08 2.31271e+10 5414097 2073267055
1452.22 1562307331 6 138 82 61 0.573427 0.127127 7.59045 1.62647e+08 2.31742e+10 5414097 2073267055
1453.94 1762866191 97 113 83 61 0.576389 0.127127 7.54719 1.62452e+08 2.33206e+10 5414097 2073267055
1456.91 1086679812 96 54 84 61 0.57931 0.127588 7.56449 1.6226e+08 2.3467e+10 5414097 2073267055
1457.98 1408802183 189 48 85 61 0.582192 0.127588 7.60491 1.63292e+08 2.3717e+10 5414097 2073267055
1468.05 1668451408 171 43 86 61 0.585034 0.127588 7.6095 1.64383e+08 2.39741e+10 5414097 2073267055
1483.89 1491586008 1 156 86 62 0.581081 0.1273 7.57916 1.64123e+08 2.41161e+10 5414097 2073267055
1497.87 1525134621 27 25 87 62 0.583893 0.128723 7.5725 1.64004e+08 2.42698e+10 5414097 2073267055
1507.91 1657537779 164 100 88 62 0.586667 0.128517 7.63418 1.66264e+08 2.46328e+10 5414097 2073267055
1517.03 1188177346 180 133 88 63 0.582781 0.129429 7.63833 1.65406e+08 2.47235e+10 5414097 2073267055
1520.86 1504133901 55 77 89 63 0.585526 0.129429 7.56374 1.63547e+08 2.47235e+10 5414097 2073267055
1522.11 1790930832 4 21 90 63 0.588235 0.129429 7.50193 1.62246e+08 2.47699e+10 5414097 2073267055
1529.58 1623545282 37 72 91 63 0.590909 0.129429 7.45245 1.61032e+08 2.48217e+10 5414097 2073267055
1538.45 1681318777 70 31 92 63 0.593548 0.130283 7.44754 1.62018e+08 2.50735e+10 5414097 2073267055
1550.59 1990875531 58 33 93 63 0.596154 0.130908 7.43197 1.61936e+08 2.52279e+10 5414097 2073267055
1552.35 1724644245 115 68 94 63 0.598726 0.130908 7.39546 1.61162e+08 2.53171e+10 5414097 2073267055
1572.03 1599591460 87 139 95 63 0.601266 0.131209 7.37025 1.60545e+08 2.54196e+10 5414097 2073267055
1580.17 1298105704 52 33 95 64 0.597484 0.131223 7.33477 1.59372e+08 2.54686e+10 5414097 2073267055
1583.97 1770683628 106 14 96 64 0.6 0.131223 7.31045 1.59494e+08 2.56398e+10 5414097 2073267055
1591.48 1297024059 85 154 97 64 0.602484 0.132238 7.32787 1.59833e+08 2.58322e+10 5414097 2073267055
1600.36 1651397163 42 86 97 65 0.598765 0.132238 7.32787 1.59833e+08 2.58322e+10 5414097 2073267055
1605.99 1456847873 96 158 97 66 0.595092 0.132513 7.34511 1.60107e+08 2.60186e+10 5414097 2073267055
1610.62 1579268666 51 42 98 66 0.597561 0.132513 7.32118 1.59546e+08 2.61237e+10 5414097 2073267055
1616.54 1697607515 152 123 99 66 0.6 0.132513 7.27753 1.58687e+08 2.61982e+10 5414097 2073267055
1621.44 1444953649 115 71 100 66 0.60241 0.13251 7.25475 1.582e+08 2.63082e+10 5414097 2073267055
1622.26 1674378988 139 3 101 66 0.60479 0.13251 7.24233 1.58106e+08 2.64569e+10 5414097 2073267055
1625.19 1319057110 149 22 102 66 0.607143 0.13251 7.21054 1.57059e+08 2.65082e+10 5414097 2073267055
1636.47 1146866374 43 66 103 66 0.609467 0.134271 7.21821 1.5654e+08 2.66118e+10 5414097 2073267055
1649.51 1964376289 3 182 104 66 0.611765 0.134271 7.21611 1.57198e+08 2.68367e+10 5414097 2073267055
1678.47 1843537530 175 25 103 68 0.602339 0.135388 7.26255 1.59289e+08 2.72094e+10 5414097 2073267055
1706.63 1389598887 68 188 100 72 0.581395 0.136704 7.23993 1.58606e+08 2.73003e+10 5414097 2073267055
1712.8 1776517243 155 168 100 73 0.578035 0.137095 7.21753 1.58213e+08 2.74196e+10 5414097 2073267055
1723.63 930976365 98 163 101 73 0.58046 0.137095 7.30448 1.58441e+08 2.76008e+10 5414097 2073267055
1732.93 917866392 56 183 102 73 0.582857 0.136172 7.3015 1.57694e+08 2.76832e+10 5414097 2073267055
1734.56 1250600162 125 148 103 73 0.585227 0.136172 7.31799 1.57656e+08 2.78368e+10 5414097 2073267055
1738.77 1662020843 170 62 104 73 0.587571 0.136172 7.36301 1.59699e+08 2.8207e+10 5414097 2073267055
1746.17 1899663795 121 25 104 74 0.58427 0.135001 7.39798 1.623e+08 2.86372e+10 5414097 2073267055
1746.32 1420057445 192 46 105 74 0.586592 0.135001 7.37514 1.61818e+08 2.87489e+10 5414097 2073267055
1756.62 1987452394 39 136 103 77 0.572222 0.135878 7.35208 1.61461e+08 2.8874e+10 5414097 2073267055
1781.61 1382921011 79 119 102 79 0.563536 0.137467 7.36824 1.61725e+08 2.90624e+10 5414097 2073267055
1816.71 1345840047 131 10 101 81 0.554945 0.139123 7.33489 1.6085e+08 2.91357e+10 5414097 2073267055
1835.29 1649601826 44 45 102 81 0.557377 0.140261 7.34141 1.61883e+08 2.9402e+10 5414097 2073267055
1841.37 1063437194 0 89 103 81 0.559783 0.140261 7.32839 1.61079e+08 2.9481e+10 5414097 2073267055
1841.59 1507079108 75 171 104 81 0.562162 0.140261 7.28677 1.59822e+08 2.95113e+10 5414097 2073267055
1853.87 1727076731 158 121 102 84 0.548387 0.139224 7.29376 1.60144e+08 2.9704e+10 5414097 2073267055
1859.61 1947335628 51 5 103 84 0.550802 0.139224 7.36858 1.64586e+08 3.03217e+10 5414097 2073267055
1873.54 1884181633 197 41 103 85 0.547872 0.139627 7.34558 1.64423e+08 3.04694e+10 5414097 2073267055
1885.43 1195675174 89 27 103 86 0.544974 0.140111 7.30339 1.6306e+08 3.04935e+10 5414097 2073267055
1899.45 1548399287 117 108 103 87 0.542105 0.141078 7.32957 1.63667e+08 3.0719e+10 5414097 1894400072
1899.5 1410646640 20 59 104 87 0.544503 0.141078 7.27833 1.62239e+08 3.07342e+10 5414097 1894400072
1900.33 1751399042 168 182 105 87 0.546875 0.141078 7.2852 1.62342e+08 3.09073e+10 5414097 1894400072
1923.69 2054358551 163 93 105 88 0.544041 0.141129 7.32058 1.65273e+08 3.13774e+10 5414097 1894400072
1937.42 1353411472 38 80 105 89 0.541237 0.141024 7.28895 1.64268e+08 3.14372e+10 5414097 1894400072
1937.48 1957259997 45 179 106 89 0.54359 0.141024 7.27679 1.6444e+08 3.16196e+10 5414097 1894400072
1944.79 647845155 197 27 107 89 0.545918 0.141024 7.25552 1.63149e+08 3.16459e+10 5414097 1894400072
1952.65 1258154492 147 6 108 89 0.548223 0.141486 7.28093 1.63204e+08 3.18151e+10 5414097 1894400072
1955.08 2004193045 60 38 109 89 0.550505 0.141486 7.28752 1.64702e+08 3.21416e+10 5414097 1894400072
1964.94 1308311643 157 144 110 89 0.552764 0.141486 7.30309 1.64504e+08 3.22844e+10 5414097 1894400072
1977.29 1027707266 115 126 110 90 0.55 0.143662 7.29125 1.63594e+08 3.23488e+10 5414097 1894400072
1980.58 896757256 171 27 110 91 0.547264 0.142989 7.33405 1.63173e+08 3.24661e+10 5414097 1894400072
1985.23 1474093047 79 77 111 91 0.549505 0.142989 7.33104 1.63269e+08 3.264e+10 5414097 1894400072
1988.94 1162034303 120 108 112 91 0.551724 0.142989 7.29237 1.6202e+08 3.26633e+10 5414097 1894400072
1990.04 1331334228 50 40 112 91 0.551724 0.142989 7.29237 1.6202e+08 3.26633e+10 5414097 1894400072
2004.99 2234825105 197 159 113 91 0.553922 0.142976 7.31633 1.64764e+08 3.31354e+10 5414097 1894400072
2005.56 1593598229 110 29 114 91 0.556098 0.142976 7.3311 1.65044e+08 3.33321e+10 5414097 1894400072
2007.31 2283006074 66 135 115 91 0.558252 0.142976 7.31083 1.65256e+08 3.35215e+10 5414097 1894400072
2010.83 1760005685 13 168 116 91 0.560386 0.142393 7.25643 1.63831e+08 3.35215e+10 5414097 1894400072
2017.33 1857598569 132 80 117 91 0.5625 0.142393 7.24569 1.64457e+08 3.37586e+10 5414097 1894400072
2024.67 1253966324 117 111 118 91 0.564593 0.142393 7.25208 1.64547e+08 3.39336e+10 5414097 1894400072
2026.3 1949853642 51 7 118 92 0.561905 0.142393 7.25208 1.64547e+08 3.39336e+10 5414097 1894400072
2044.24 1952125150 124 68 118 93 0.559242 0.142931 7.29232 1.67151e+08 3.44054e+10 5414097 1894400072
2052.86 1415016787 113 146 119 93 0.561321 0.142931 7.26465 1.66242e+08 3.44644e+10 5414097 1894400072
2056.88 1133298461 74 73 120 93 0.56338 0.143925 7.23745 1.65409e+08 3.45307e+10 5414097 1894400072
2100.22 1451821084 22 65 119 95 0.556075 0.145127 7.24386 1.65385e+08 3.46933e+10 5414097 1894400072
2100.24 1256619362 137 112 120 95 0.55814 0.145127 7.27516 1.65425e+08 3.48635e+10 5414097 1894400072
2100.54 1287776648 95 22 121 95 0.560185 0.145127 7.29768 1.65289e+08 3.50125e+10 5414097 1894400072
2107.26 1515375432 198 109 122 95 0.562212 0.145127 7.34442 1.66155e+08 3.52834e+10 5414097 1894400072
2120.69 1855016825 38 132 122 96 0.559633 0.146496 7.34159 1.66034e+08 3.54347e+10 5414097 1894400072
2128.38 1550539635 131 194 123 96 0.561644 0.146496 7.33882 1.65836e+08 3.55765e+10 5414097 1894400072
2129.68 1351078321 194 119 124 96 0.563636 0.146496 7.30383 1.64861e+08 3.56214e+10 5414097 1894400072
2131.77 1265859120 170 12 124 97 0.561086 0.146388 7.30138 1.64547e+08 3.57473e+10 5414097 1894400072
2141.29 1490768032 92 86 125 97 0.563063 0.146388 7.28296 1.64295e+08 3.58803e+10 5414097 1894400072
2142.64 1519051361 173 39 126 97 0.565022 0.146388 7.24897 1.633e+08 3.59193e+10 5414097 1894400072
2173.44 1728907014 144 136 125 99 0.558036 0.146781 7.22298 1.6297e+08 3.60414e+10 5414097 1894400072
2191.64 1843477358 62 33 125 100 0.555556 0.14809 7.2292 1.63818e+08 3.63103e+10 5414097 1894400072
2194.64 1657185482 134 103 126 100 0.557522 0.14809 7.275 1.65729e+08 3.67149e+10 5414097 1894400072
2200.16 1199359516 64 93 127 100 0.559471 0.14809 7.26496 1.64906e+08 3.67761e+10 5414097 1894400072
2222.98 1464237175 29 130 127 101 0.557018 0.148613 7.27862 1.65229e+08 3.6982e+10 5414097 1894400072
2237.28 1235191353 188 176 127 102 0.554585 0.148589 7.30005 1.65248e+08 3.71497e+10 5414097 1894400072
2243.29 1544847133 192 49 128 102 0.556522 0.148589 7.28989 1.64962e+08 3.72784e+10 5414097 1894400072
2254.24 1213224072 4 6 129 102 0.558442 0.148347 7.3264 1.65107e+08 3.74619e+10 5414097 1894400072
2256.6 1536561334 34 97 130 102 0.560345 0.148347 7.29312 1.64171e+08 3.75054e+10 5414097 1894400072
2264.51 1797999274 162 187 131 102 0.562232 0.148347 7.29089 1.64324e+08 3.76896e+10 5414097 1894400072
2266.45 1979182744 66 34 131 103 0.559829 0.150787 7.28103 1.64891e+08 3.79282e+10 5414097 1894400072
2272.1 1592505916 102 76 132 103 0.561702 0.150787 7.29405 1.65161e+08 3.81287e+10 5414097 1894400072
2283.73 1410937192 146 167 133 103 0.563559 0.152355 7.3144 1.6616e+08 3.84269e+10 5414097 1894400072
2301.82 1639297741 84 141 132 105 0.556962 0.152821 7.28172 1.65513e+08 3.85076e+10 5414097 1894400072
2338.07 1232139560 80 156 130 108 0.546218 0.154849 7.28724 1.65229e+08 3.86361e+10 5414097 1894400072
2338.91 1517246831 52 61 131 108 0.548117 0.154849 7.29268 1.65172e+08 3.87939e+10 5414097 1894400072
2353.58 1714834504 65 30 132 108 0.55 0.154232 7.25259 1.64257e+08 3.88383e+10 5414097 1894400072
