time amount src dst successes fails acceptRatio averageImbalance averagePathLength averageFee feesPaid minFunds maxFunds
1327.55 1368132433 83 167 99 33 0.75 0.10931 14.0953 1.19691e+08 1.56494e+10 68048119 2073267055
1332.48 1630798429 163 185 100 33 0.75188 0.10931 14.0844 1.19834e+08 1.57834e+10 68048119 2073267055
1361.96 892242991 132 48 101 33 0.753731 0.111675 14.0835 1.19208e+08 1.58401e+10 68048119 2073267055
1365.09 1061229902 177 39 101 34 0.748148 0.110905 14.1124 1.18797e+08 1.59177e+10 68048119 2073267055
1368.43 1667726536 32 167 102 34 0.75 0.110905 14.1407 1.19387e+08 1.60967e+10 68048119 2073267055
1383.75 1952317746 78 174 103 34 0.751825 0.110939 14.3044 1.20445e+08 1.6325e+10 68048119 2073267055
1387.07 1824762031 133 23 104 34 0.753623 0.110939 14.4649 1.21477e+08 1.65529e+10 68048119 2073267055
1387.18 1349162290 114 6 105 34 0.755396 0.110939 14.3557 1.20921e+08 1.66159e+10 68048119 2073267055
1428.07 2084282255 70 171 105 35 0.75 0.113099 14.2666 1.21604e+08 1.68086e+10 68048119 2073267055
1445.2 1356815080 148 55 104 37 0.737589 0.114547 14.3987 1.21797e+08 1.69502e+10 68048119 2073267055
1450.28 1552526293 88 35 105 37 0.739437 0.114547 14.2711 1.20637e+08 1.69502e+10 68048119 2073267055
1452.22 1562307331 6 138 106 37 0.741259 0.114547 14.1648 1.19795e+08 1.69816e+10 68048119 2073267055
1453.94 1762866191 97 113 107 37 0.743056 0.114547 14.2099 1.20658e+08 1.71937e+10 68048119 2073267055
1456.91 1086679812 96 54 107 38 0.737931 0.11525 14.2547 1.20252e+08 1.7271e+10 68048119 2073267055
1457.98 1408802183 189 48 108 38 0.739726 0.11525 14.169 1.1991e+08 1.73543e+10 68048119 2073267055
1468.05 1668451408 171 43 109 38 0.741497 0.11525 14.1032 1.20413e+08 1.7529e+10 68048119 2073267055
1483.89 1491586008 1 156 110 38 0.743243 0.11693 14.0387 1.20936e+08 1.77069e+10 68048119 2073267055
1497.87 1525134621 27 25 110 39 0.738255 0.116779 13.9838 1.21844e+08 1.79278e+10 68048119 2073267055
1507.91 1657537779 164 100 111 39 0.74 0.116336 14.038 1.22673e+08 1.81416e+10 68048119 2073267055
1517.03 1188177346 180 133 111 40 0.735099 0.116912 14.0016 1.22003e+08 1.819e+10 68048119 2073267055
1520.86 1504133901 55 77 112 40 0.736842 0.116912 13.8855 1.20914e+08 1.819e+10 68048119 2073267055
1522.11 1790930832 4 21 113 40 0.738562 0.116912 13.8157 1.21492e+08 1.83762e+10 68048119 2073267055
1529.58 1623545282 37 72 114 40 0.74026 0.116912 13.8173 1.21374e+08 1.84842e+10 68048119 2073267055
1538.45 1681318777 70 31 114 40 0.74026 0.116912 13.8173 1.21374e+08 1.84842e+10 68048119 2073267055
1550.59 1990875531 58 33 113 42 0.729032 0.117165 14.0137 1.23045e+08 1.87944e+10 31489079 2073267055
1552.35 1724644245 115 68 114 42 0.730769 0.117165 14.1627 1.23883e+08 1.9013e+10 31489079 2073267055
1572.03 1599591460 87 139 114 43 0.726115 0.117383 14.1349 1.23541e+08 1.90979e+10 31489079 2073267055
1580.17 1298105704 52 33 114 44 0.721519 0.117565 14.0548 1.23052e+08 1.91657e+10 31489079 2073267055
1583.97 1770683628 106 14 115 44 0.72327 0.117565 13.9587 1.22864e+08 1.92671e+10 31489079 2073267055
1591.48 1297024059 85 154 116 44 0.725 0.118737 14.028 1.22572e+08 1.93562e+10 31489079 2073267055
1600.36 1651397163 42 86 117 44 0.726708 0.118737 14.1218 1.24011e+08 1.96471e+10 31489079 2073267055
1605.99 1456847873 96 158 116 46 0.716049 0.11854 14.0431 1.2371e+08 1.97361e+10 31489079 2073267055
1610.62 1579268666 51 42 117 46 0.717791 0.11854 13.9658 1.23298e+08 1.98117e+10 31489079 2073267055
1616.54 1697607515 152 123 118 46 0.719512 0.11854 13.9915 1.23047e+08 1.99053e+10 31489079 2073267055
1621.44 1444953649 115 71 117 48 0.709091 0.118146 14.0429 1.23325e+08 2.00609e+10 31489079 2073267055
1622.26 1674378988 139 3 118 48 0.710843 0.118146 14.0171 1.23209e+08 2.01706e+10 31489079 2073267055
1625.19 1319057110 149 22 119 48 0.712575 0.118146 13.9918 1.22731e+08 2.02369e+10 31489079 2073267055
1636.47 1146866374 43 66 120 48 0.714286 0.117891 14.0168 1.22629e+08 2.03473e+10 31489079 2073267055
1649.51 1964376289 3 182 121 48 0.715976 0.117891 13.9506 1.22842e+08 2.04957e+10 31489079 2073267055
1678.47 1843537530 175 25 122 48 0.717647 0.118281 14.0657 1.23594e+08 2.07104e+10 22908791 2073267055
1706.63 1389598887 68 188 120 51 0.701754 0.117398 14.1818 1.24126e+08 2.08978e+10 22908791 2073267055
1712.8 1776517243 155 168 121 51 0.703488 0.119458 14.1555 1.23884e+08 2.09926e+10 22908791 2073267055
1723.63 930976365 98 163 122 51 0.705202 0.119458 14.0641 1.23068e+08 2.10169e+10 22908791 2073267055
1732.93 917866392 56 183 123 51 0.706897 0.118809 13.9742 1.22217e+08 2.10354e+10 22908791 2073267055
1734.56 1250600162 125 148 124 51 0.708571 0.118809 13.9824 1.21651e+08 2.10874e+10 22908791 2073267055
1738.77 1662020843 170 62 125 51 0.710227 0.118809 14.0466 1.2263e+08 2.13315e+10 22908791 2073267055
1746.17 1899663795 121 25 125 52 0.706215 0.119391 14.1182 1.23246e+08 2.1531e+10 22908791 2073267055
1746.32 1420057445 192 46 126 52 0.707865 0.119391 14.1411 1.23326e+08 2.16644e+10 22908791 2073267055
1756.62 1987452394 39 136 126 53 0.703911 0.119347 14.2034 1.23558e+08 2.18169e+10 22908791 2073267055
1781.61 1382921011 79 119 125 55 0.694444 0.119247 14.1378 1.22868e+08 2.18542e+10 22908791 2073267055
1816.71 1345840047 131 10 125 56 0.690608 0.119078 14.0807 1.22807e+08 2.19695e+10 10670142 2073267055
1835.29 1649601826 44 45 125 57 0.686813 0.118515 14.0481 1.22804e+08 2.20919e+10 1649395 2073267055
1841.37 1063437194 0 89 126 57 0.688525 0.118515 14.1588 1.22596e+08 2.21886e+10 1649395 2073267055
1841.59 1507079108 75 171 127 57 0.690217 0.118515 14.1969 1.22748e+08 2.23304e+10 1649395 2073267055
1853.87 1727076731 158 121 128 57 0.691892 0.118527 14.1016 1.22132e+08 2.23743e+10 1649395 2073267055
1859.61 1947335628 51 5 129 57 0.693548 0.118527 14.2481 1.23727e+08 2.27022e+10 1649395 2073267055
1873.54 1884181633 197 41 129 58 0.68984 0.118571 14.1919 1.23378e+08 2.27809e+10 1649395 2073267055
1885.43 1195675174 89 27 130 58 0.691489 0.118507 14.352 1.23606e+08 2.29339e+10 1649395 2073267055
1899.45 1548399287 117 108 131 58 0.693122 0.118487 14.2806 1.23571e+08 2.3053e+10 1649395 2073267055
1899.5 1410646640 20 59 132 58 0.694737 0.118487 14.1876 1.2275e+08 2.30682e+10 1649395 2073267055
1900.33 1751399042 168 182 133 58 0.696335 0.118487 14.1486 1.22333e+08 2.31354e+10 1649395 2073267055
1923.69 2054358551 163 93 133 59 0.692708 0.117885 14.2302 1.23345e+08 2.33923e+10 1649395 1794778096
1937.42 1353411472 38 80 134 59 0.694301 0.11824 14.3478 1.23737e+08 2.35682e+10 1649395 1794778096
1937.48 1957259997 45 179 135 59 0.695876 0.11824 14.2638 1.23676e+08 2.36838e+10 1649395 1794778096
1944.79 647845155 197 27 136 59 0.697436 0.11824 14.2398 1.23012e+08 2.37171e+10 1649395 1794778096
1952.65 1258154492 147 6 136 60 0.693878 0.118581 14.2674 1.22735e+08 2.38024e+10 1649395 1794778096
1955.08 2004193045 60 38 137 60 0.695431 0.118581 14.1852 1.22537e+08 2.3898e+10 1649395 1794778096
1964.94 1308311643 157 144 138 60 0.69697 0.118581 14.3288 1.23e+08 2.40845e+10 1649395 1794778096
1977.29 1027707266 115 126 138 61 0.693467 0.118764 14.2684 1.22679e+08 2.41633e+10 1649395 1794778096
1980.58 896757256 171 27 138 62 0.69 0.119017 14.3245 1.22287e+08 2.42318e+10 1649395 812021966
1985.23 1474093047 79 77 139 62 0.691542 0.119017 14.3365 1.21983e+08 2.43119e+10 1649395 812021966
1988.94 1162034303 120 108 140 62 0.693069 0.119017 14.327 1.21821e+08 2.44112e+10 1649395 812021966
1990.04 1331334228 50 40 140 62 0.693069 0.119017 14.327 1.21821e+08 2.44112e+10 1649395 812021966
2004.99 2234825105 197 159 140 63 0.689655 0.119601 14.3532 1.22285e+08 2.45979e+10 1649395 812021966
2005.56 1593598229 110 29 141 63 0.691176 0.119601 14.3791 1.22996e+08 2.48204e+10 1649395 812021966
2007.31 2283006074 66 135 142 63 0.692683 0.119601 14.3271 1.2268e+08 2.48985e+10 1649395 812021966
2010.83 1760005685 13 168 142 64 0.68932 0.121394 14.2473 1.22503e+08 2.49961e+10 1649395 812021966
2017.33 1857598569 132 80 143 64 0.690821 0.121394 14.2806 1.22958e+08 2.51836e+10 1649395 812021966
2024.67 1253966324 117 111 144 64 0.692308 0.121394 14.4036 1.23265e+08 2.53508e+10 1649395 812021966
2026.3 1949853642 51 7 145 64 0.69378 0.121592 14.4974 1.2475e+08 2.56894e+10 1649395 812021966
2044.24 1952125150 124 68 146 64 0.695238 0.124491 14.4186 1.24566e+08 2.57873e+10 1649395 812021966
2052.86 1415016787 113 146 147 64 0.696682 0.124491 14.3546 1.24729e+08 2.59358e+10 1649395 812021966
2056.88 1133298461 74 73 146 66 0.688679 0.125675 14.3795 1.24824e+08 2.60744e+10 1649395 812021966
2100.22 1451821084 22 65 143 70 0.671362 0.126533 14.3559 1.24808e+08 2.61969e+10 1649395 363843505
2100.24 1256619362 137 112 144 70 0.672897 0.126533 14.277 1.24299e+08 2.62485e+10 1649395 363843505
2100.54 1287776648 95 22 145 70 0.674419 0.126533 14.351 1.24285e+08 2.63708e+10 1649395 363843505
2107.26 1515375432 198 109 146 70 0.675926 0.126533 14.2938 1.24299e+08 2.64971e+10 1649395 363843505
2120.69 1855016825 38 132 146 71 0.672811 0.127647 14.3877 1.2481e+08 2.66961e+10 1649395 363843505
2128.38 1550539635 131 194 147 71 0.674312 0.127647 14.3374 1.25371e+08 2.69033e+10 1649395 363843505
2129.68 1351078321 194 119 148 71 0.675799 0.127647 14.2878 1.2564e+08 2.70684e+10 1649395 363843505
2131.77 1265859120 170 12 149 71 0.677273 0.127697 14.3262 1.25784e+08 2.72156e+10 1649395 363843505
2141.29 1490768032 92 86 150 71 0.678733 0.127697 14.324 1.25993e+08 2.73727e+10 1649395 363843505
2142.64 1519051361 173 39 151 71 0.68018 0.127697 14.3285 1.26261e+08 2.75391e+10 1649395 363843505
2173.44 1728907014 144 136 147 76 0.659193 0.129 14.4487 1.2697e+08 2.77696e+10 1649395 363843505
2191.64 1843477358 62 33 147 77 0.65625 0.129024 14.5613 1.27736e+08 2.80091e+10 1649395 363843505
2194.64 1657185482 134 103 148 77 0.657778 0.129024 14.5642 1.2822e+08 2.82086e+10 1649395 363843505
2200.16 1199359516 64 93 149 77 0.659292 0.129024 14.5001 1.27823e+08 2.82776e+10 1649395 363843505
2222.98 1464237175 29 130 149 78 0.656388 0.129665 14.537 1.28027e+08 2.84358e+10 1649395 363843505
2237.28 1235191353 188 176 150 78 0.657895 0.130906 14.4601 1.27479e+08 2.84817e+10 1649395 363843505
2243.29 1544847133 192 49 151 78 0.659389 0.130906 14.51 1.28049e+08 2.86953e+10 1649395 363843505
2254.24 1213224072 4 6 152 78 0.66087 0.132081 14.4672 1.27848e+08 2.87927e+10 1649395 363843505
2256.6 1536561334 34 97 153 78 0.662338 0.132081 14.4249 1.2732e+08 2.88397e+10 1649395 363843505
2264.51 1797999274 162 187 154 78 0.663793 0.132081 14.4221 1.27326e+08 2.8968e+10 1649395 363843505
2266.45 1979182744 66 34 154 79 0.660944 0.133336 14.3609 1.27733e+08 2.91581e+10 1649395 363843505
2272.1 1592505916 102 76 155 79 0.662393 0.133336 14.3264 1.28497e+08 2.94042e+10 1649395 363843505
2283.73 1410937192 146 167 156 79 0.66383 0.135456 14.4525 1.28992e+08 2.961e+10 1649395 363843505
2301.82 1639297741 84 141 156 80 0.661017 0.135538 14.3791 1.28596e+08 2.96771e+10 1649395 363843505
2338.07 1232139560 80 156 154 83 0.649789 0.136172 14.2987 1.27974e+08 2.97099e+10 1649395 363843505
2338.91 1517246831 52 61 155 83 0.651261 0.136172 14.4064 1.28337e+08 2.98941e+10 1649395 363843505
2353.58 1714834504 65 30 155 84 0.648536 0.136058 14.4941 1.28604e+08 3.00639e+10 1649395 363843505
2356.46 1879317496 36 91 155 85 0.645833 0.13742 14.6393 1.2956e+08 3.03407e+10 1649395 363843505
