time amount src dst successes fails acceptRatio averageImbalance averagePathLength averageFee feesPaid minFunds maxFunds
589.71 1847367067 98 32 63 3 0.954545 0.0866467 12.8389 1.2288e+08 7.87682e+09 122226074 2073267055
601.146 1815416713 139 133 64 3 0.955224 0.0872528 12.8414 1.23689e+08 8.05149e+09 122226074 2073267055
606.052 2246309067 19 109 65 3 0.955882 0.0871496 12.7669 1.22804e+08 8.11765e+09 122226074 2073267055
607.648 1736102730 117 88 66 3 0.956522 0.0874187 12.8614 1.23442e+08 8.28259e+09 122226074 2073267055
626.329 2054004666 30 100 67 3 0.957143 0.0885723 12.9082 1.25869e+08 8.56866e+09 122226074 2073267055
657.431 1507159407 64 7 67 4 0.943662 0.0902032 12.7603 1.25338e+08 8.65894e+09 86978029 2073267055
659.035 1348026509 49 21 68 4 0.944444 0.0902032 12.9697 1.25833e+08 8.81793e+09 86978029 2073267055
664.29 2144671164 187 154 69 4 0.945205 0.0907964 12.9847 1.28127e+08 9.10201e+09 86978029 2073267055
672.612 1800717909 102 97 70 4 0.945946 0.0909179 12.8563 1.28355e+08 9.24609e+09 86978029 2073267055
679.316 1461476482 95 142 71 4 0.946667 0.0914073 12.7175 1.27588e+08 9.32005e+09 86978029 2073267055
711.783 2077086594 106 55 72 4 0.947368 0.0931841 12.8186 1.28595e+08 9.52013e+09 86978029 2073267055
714.011 1574252181 187 47 73 4 0.948052 0.0934809 12.7252 1.29886e+08 9.74298e+09 86978029 2073267055
723.934 964479945 82 119 74 4 0.948718 0.0936219 12.81 1.30093e+08 9.88812e+09 86978029 2073267055
734.468 1595085154 50 130 75 4 0.949367 0.0943092 12.7192 1.31042e+08 1.00894e+10 3932196 2073267055
750.717 1435804788 0 187 76 4 0.95 0.0941448 12.7755 1.30482e+08 1.01779e+10 3932196 2073267055
757.188 1611950856 87 21 77 4 0.950617 0.0945444 12.9083 1.31088e+08 1.03551e+10 3932196 2073267055
759.46 1291520667 153 19 78 4 0.95122 0.0949144 12.7813 1.3026e+08 1.04215e+10 3932196 2073267055
782.655 1866137719 67 66 78 4 0.95122 0.0949144 12.7813 1.3026e+08 1.04215e+10 3932196 2073267055
784.186 1279108153 11 114 79 4 0.951807 0.0954525 12.7461 1.29709e+08 1.05083e+10 3932196 2073267055
789.468 1921656217 32 31 80 4 0.952381 0.0954631 12.7993 1.31053e+08 1.07455e+10 3932196 2073267055
811.153 1488716755 11 29 81 4 0.952941 0.0955178 12.7153 1.31707e+08 1.09296e+10 3932196 2073267055
812.923 1138414135 82 130 82 4 0.953488 0.0955178 12.5847 1.30454e+08 1.09585e+10 3932196 2073267055
817.469 930969289 61 12 83 4 0.954023 0.0950271 12.4933 1.29755e+08 1.10309e+10 3932196 2073267055
818.921 964864824 173 117 84 4 0.954545 0.0951312 12.5707 1.29465e+08 1.11363e+10 3932196 2073267055
824.996 1553356115 77 162 85 4 0.955056 0.0944623 12.6346 1.29293e+08 1.12512e+10 18817246 2073267055
831.016 1535855799 149 176 86 4 0.955556 0.0953324 12.5575 1.28378e+08 1.13018e+10 18817246 2073267055
857.851 1697488716 67 37 86 4 0.955556 0.0953324 12.5575 1.28378e+08 1.13018e+10 18817246 2073267055
860.275 1392022014 142 175 87 4 0.956044 0.0948742 12.4706 1.28552e+08 1.14453e+10 18817246 2073267055
884.235 1555342468 71 17 88 4 0.956522 0.094742 12.6016 1.29504e+08 1.16576e+10 18817246 2073267055
903.958 2027800989 112 162 89 4 0.956989 0.0945969 12.5162 1.29779e+08 1.18116e+10 18817246 2073267055
911.009 1248616126 175 153 90 4 0.957447 0.0947806 12.4105 1.28942e+08 1.1866e+10 18817246 2073267055
928.023 1490160280 22 75 91 4 0.957895 0.0952602 12.2961 1.27731e+08 1.18848e+10 18817246 2073267055
934.226 1788387809 76 137 92 4 0.958333 0.0952117 12.3037 1.28432e+08 1.2077e+10 18817246 2073267055
944.243 1487124201 141 47 93 4 0.958763 0.0956145 12.1929 1.27408e+08 1.21102e+10 18817246 2073267055
961.656 1256308230 78 195 94 4 0.959184 0.0965966 12.127 1.27581e+08 1.22539e+10 18817246 1523793459
973.769 1178019500 171 158 95 4 0.959596 0.0963976 12.052 1.27317e+08 1.23564e+10 18817246 1523793459
1004.65 1924001089 85 14 95 5 0.95 0.0966634 11.9357 1.25977e+08 1.23564e+10 18817246 1523793459
1008.07 1476380935 148 186 96 5 0.950495 0.0971964 11.8634 1.26171e+08 1.2501e+10 18817246 1523793459
1015.29 388407466 60 29 97 5 0.95098 0.0971964 11.9061 1.2513e+08 1.25262e+10 18817246 1523793459
1020.64 1450044715 47 192 98 5 0.951456 0.0976843 11.9887 1.24972e+08 1.26358e+10 18817246 1523793459
1041.56 1271677739 166 39 99 5 0.951923 0.0963828 11.908 1.24501e+08 1.27142e+10 18817246 1523793459
1054.64 1599300485 88 117 100 5 0.952381 0.0970724 11.8789 1.24117e+08 1.28003e+10 18817246 1523793459
1067.22 1101517723 86 73 101 5 0.95283 0.0965876 11.8207 1.23949e+08 1.29075e+10 18817246 1523793459
1079.48 1176597312 134 199 102 5 0.953271 0.0962941 11.7342 1.2329e+08 1.29642e+10 18817246 1523793459
1079.67 1592203897 139 80 103 5 0.953704 0.0962941 11.698 1.22964e+08 1.30539e+10 18817246 1523793459
1087.11 1365307544 1 95 104 5 0.954128 0.0965328 11.6336 1.22936e+08 1.3174e+10 18817246 1523793459
1087.79 1842248067 127 129 105 5 0.954545 0.0965328 11.637 1.22672e+08 1.32692e+10 18817246 1523793459
1094.5 1334498064 77 66 106 5 0.954955 0.0968153 11.6876 1.22373e+08 1.33601e+10 18817246 1523793459
1105.96 1847723247 138 28 107 5 0.955357 0.096375 11.6532 1.22391e+08 1.34844e+10 18817246 1523793459
1130.8 1128093307 28 120 108 5 0.955752 0.0968532 11.5638 1.21531e+08 1.3514e+10 18817246 1523793459
1152.88 1834887278 1 184 109 5 0.95614 0.0965542 11.4852 1.21427e+08 1.36241e+10 18817246 1523793459
1154.38 982039445 58 166 110 5 0.956522 0.0965542 11.6172 1.21302e+08 1.37318e+10 18817246 1523793459
1199.81 1536302946 24 126 111 5 0.956897 0.0972371 11.6386 1.21522e+08 1.38775e+10 18817246 1523793459
1205.72 1139571927 151 133 112 5 0.957265 0.09714 11.7758 1.21737e+08 1.40231e+10 18817246 1523793459
1212.94 1456058535 2 158 113 5 0.957627 0.0970924 11.8663 1.22012e+08 1.41759e+10 18817246 1523793459
1218.74 1201810621 102 143 114 5 0.957983 0.097399 11.8938 1.2214e+08 1.43126e+10 18817246 1523793459
1235.17 1148690223 168 46 115 5 0.958333 0.0965935 11.8077 1.21178e+08 1.4324e+10 122226074 1523793459
1237.55 1302848774 40 113 116 5 0.958678 0.096561 11.8094 1.2142e+08 1.44733e+10 122226074 1523793459
1239.21 1441411744 166 84 117 5 0.959016 0.0964193 11.7426 1.21435e+08 1.45965e+10 122226074 1523793459
1248.8 1217767989 186 117 118 5 0.95935 0.0947501 11.7025 1.20826e+08 1.4646e+10 122226074 1523793459
1248.8 1090033035 73 92 119 5 0.959677 0.0947501 11.7806 1.20706e+08 1.47526e+10 122226074 1523793459
1261.8 1808898066 26 20 120 5 0.96 0.0949745 11.8574 1.21083e+08 1.49186e+10 122226074 1523793459
1267.21 1581367490 133 166 121 5 0.960317 0.0941375 11.8255 1.21008e+08 1.50306e+10 122226074 1523793459
1278.62 1531661070 55 143 122 5 0.96063 0.0947386 11.7614 1.20968e+08 1.51467e+10 122226074 1523793459
1296.72 1081024530 118 167 123 5 0.960938 0.0955206 11.6983 1.20565e+08 1.52181e+10 122226074 1523793459
1314.37 1867980293 69 106 124 5 0.96124 0.0954693 11.6846 1.2039e+08 1.5317e+10 122226074 1523793459
1315.22 1911360127 132 64 125 5 0.961538 0.0951532 11.6231 1.20632e+08 1.54676e+10 122226074 1523793459
1325.15 988973306 190 23 126 5 0.961832 0.0957181 11.5626 1.20183e+08 1.55317e+10 12362205 1523793459
1327.55 1368132433 83 167 127 5 0.962121 0.095875 11.5031 1.20131e+08 1.56452e+10 12362205 1523793459
1332.48 1630798429 163 185 128 5 0.962406 0.0964656 11.4288 1.19489e+08 1.56832e+10 12362205 1523793459
1361.96 892242991 132 48 129 5 0.962687 0.0977233 11.3712 1.18862e+08 1.57218e+10 12362205 1523793459
1365.09 1061229902 177 39 130 5 0.962963 0.0977233 11.4992 1.18958e+08 1.58532e+10 12362205 1523793459
1368.43 1667726536 32 167 131 5 0.963235 0.0977233 11.4495 1.19372e+08 1.60263e+10 12362205 1523793459
1383.75 1952317746 78 174 132 5 0.963504 0.0981709 11.484 1.1961e+08 1.61771e+10 12362205 1523793459
1387.07 1824762031 133 23 133 5 0.963768 0.0979789 11.4879 1.19849e+08 1.63285e+10 122226074 2426532046
1387.18 1349162290 114 6 134 5 0.964029 0.0979789 11.4544 1.19372e+08 1.63845e+10 122226074 2426532046
1428.07 2084282255 70 171 135 5 0.964286 0.0977417 11.414 1.20512e+08 1.66577e+10 122226074 2426532046
1445.2 1356815080 148 55 136 5 0.964539 0.0984016 11.3668 1.19876e+08 1.66917e+10 122226074 2426532046
1450.28 1552526293 88 35 137 5 0.964789 0.0984306 11.2912 1.19001e+08 1.66917e+10 122226074 2426532046
1452.22 1562307331 6 138 138 5 0.965035 0.0984306 11.2963 1.1863e+08 1.67595e+10 122226074 2426532046
1453.94 1762866191 97 113 139 5 0.965278 0.0986223 11.287 1.18892e+08 1.69146e+10 122226074 2426532046
1456.91 1086679812 96 54 140 5 0.965517 0.0991451 11.2206 1.18276e+08 1.69472e+10 122226074 2426532046
1457.98 1408802183 189 48 141 5 0.965753 0.0991451 11.1907 1.18724e+08 1.71287e+10 122226074 2426532046
1468.05 1668451408 171 43 142 5 0.965986 0.100588 11.1401 1.18889e+08 1.72708e+10 122226074 2426532046
1483.89 1491586008 1 156 143 5 0.966216 0.102376 11.1111 1.19679e+08 1.75026e+10 122226074 2426532046
1497.87 1525134621 27 25 144 5 0.966443 0.103269 11.1867 1.20134e+08 1.76879e+10 122226074 2426532046
1507.91 1657537779 164 100 145 5 0.966667 0.103356 11.1372 1.20119e+08 1.78059e+10 122226074 2426532046
1517.03 1188177346 180 133 146 5 0.966887 0.103476 11.2321 1.20059e+08 1.79172e+10 122226074 2426532046
1520.86 1504133901 55 77 147 5 0.967105 0.103441 11.1625 1.19243e+08 1.79172e+10 122226074 2426532046
1522.11 1790930832 4 21 148 5 0.96732 0.103816 11.1006 1.188e+08 1.7971e+10 122226074 2426532046
1529.58 1623545282 37 72 149 5 0.967532 0.103905 11.053 1.18426e+08 1.8034e+10 122226074 2426532046
1538.45 1681318777 70 31 149 5 0.967532 0.103905 11.053 1.18426e+08 1.8034e+10 122226074 2426532046
1550.59 1990875531 58 33 150 5 0.967742 0.103792 11.0593 1.18882e+08 1.82209e+10 12110719 1478265301
1552.35 1724644245 115 68 151 5 0.967949 0.104009 11.0125 1.18867e+08 1.83375e+10 12110719 1478265301
1572.03 1599591460 87 139 152 5 0.968153 0.103801 11.019 1.1887e+08 1.84568e+10 12110719 1478265301
1580.17 1298105704 52 33 153 5 0.968354 0.104252 10.9797 1.1885e+08 1.85726e+10 12110719 1478265301
1583.97 1770683628 106 14 154 5 0.968553 0.104728 10.9343 1.19054e+08 1.8723e+10 12110719 1478265301
1591.48 1297024059 85 154 155 5 0.96875 0.105829 10.9283 1.1907e+08 1.88444e+10 12110719 1478265301
1600.36 1651397163 42 86 156 5 0.968944 0.106837 10.9416 1.19572e+08 1.90418e+10 12110719 1478265301
1605.99 1456847873 96 158 157 5 0.969136 0.106404 10.9547 1.19756e+08 1.91904e+10 12110719 1478265301
1610.62 1579268666 51 42 158 5 0.969325 0.107334 10.9107 1.19861e+08 1.93266e+10 12110719 1478265301
1616.54 1697607515 152 123 159 5 0.969512 0.107577 10.8861 1.19547e+08 1.93965e+10 12110719 1478265301
1621.44 1444953649 115 71 160 5 0.969697 0.108834 10.9556 1.19567e+08 1.95193e+10 12110719 1478265301
1622.26 1674378988 139 3 161 5 0.96988 0.108804 10.9807 1.19519e+08 1.96311e+10 12110719 1478265301
1625.19 1319057110 149 22 162 5 0.97006 0.109472 10.9252 1.18863e+08 1.96443e+10 12110719 1478265301
1636.47 1146866374 43 66 163 5 0.970238 0.109947 10.9686 1.18643e+08 1.97274e+10 12110719 1983086577
1649.51 1964376289 3 182 164 5 0.970414 0.109078 10.9201 1.18284e+08 1.97872e+10 12110719 1983086577
1678.47 1843537530 175 25 165 5 0.970588 0.10853 10.9448 1.1926e+08 2.00665e+10 21779835 1983086577
1706.63 1389598887 68 188 166 5 0.97076 0.108131 11.0234 1.19593e+08 2.02411e+10 21779835 1983086577
1712.8 1776517243 155 168 167 5 0.97093 0.108304 11.0293 1.19867e+08 2.04064e+10 21779835 1983086577
1723.63 930976365 98 163 168 5 0.971098 0.108961 10.9815 1.19284e+08 2.04282e+10 4870476 1033663750
1732.93 917866392 56 183 169 5 0.971264 0.109355 11.0053 1.1883e+08 2.04708e+10 4870476 1033663750
1734.56 1250600162 125 148 170 5 0.971429 0.10944 11.0346 1.18458e+08 2.05265e+10 4870476 1033663750
1738.77 1662020843 170 62 171 5 0.971591 0.109611 11.052 1.18812e+08 2.07054e+10 4870476 1033663750
1746.17 1899663795 121 25 172 5 0.971751 0.1086 11.0401 1.18972e+08 2.08518e+10 4870476 1033663750
1746.32 1420057445 192 46 173 5 0.97191 0.1086 11.0918 1.19012e+08 2.09777e+10 4870476 1033663750
1756.62 1987452394 39 136 174 5 0.972067 0.108265 11.1086 1.19421e+08 2.11678e+10 4870476 1033663750
1781.61 1382921011 79 119 175 5 0.972222 0.108103 11.0565 1.18954e+08 2.12056e+10 4870476 1033663750
1816.71 1345840047 131 10 176 5 0.972376 0.107591 11.0789 1.2033e+08 2.15667e+10 4870476 1033663750
1835.29 1649601826 44 45 177 5 0.972527 0.107715 11.0615 1.21119e+08 2.18267e+10 4870476 1033663750
1841.37 1063437194 0 89 178 5 0.972678 0.108287 11.0219 1.20729e+08 2.18783e+10 4870476 1033663750
1841.59 1507079108 75 171 179 5 0.972826 0.108287 11.072 1.21127e+08 2.20703e+10 4870476 1033663750
1853.87 1727076731 158 121 180 5 0.972973 0.109157 11.0327 1.2055e+08 2.20876e+10 4870476 1033663750
1859.61 1947335628 51 5 181 5 0.973118 0.108839 11.0602 1.21677e+08 2.24122e+10 4870476 1033663750
1873.54 1884181633 197 41 182 5 0.973262 0.106532 11.0653 1.21867e+08 2.25685e+10 4870476 1033663750
1885.43 1195675174 89 27 183 5 0.973404 0.107072 11.0595 1.21602e+08 2.26418e+10 4870476 1033663750
1899.45 1548399287 117 108 184 5 0.973545 0.108487 11.0103 1.21154e+08 2.2681e+10 4870476 1033663750
1899.5 1410646640 20 59 185 5 0.973684 0.108487 10.9994 1.20869e+08 2.27494e+10 4870476 1033663750
1900.33 1751399042 168 182 186 5 0.973822 0.108097 11.0048 1.20631e+08 2.2826e+10 4870476 1033663750
1923.69 2054358551 163 93 187 5 0.973958 0.10836 11.0315 1.20826e+08 2.2983e+10 4870476 1033663750
1937.42 1353411472 38 80 188 5 0.974093 0.107789 11.0526 1.20627e+08 2.30665e+10 4870476 1033663750
1937.48 1957259997 45 179 189 5 0.974227 0.107789 11.01 1.20454e+08 2.31545e+10 4870476 1033663750
1944.79 647845155 197 27 190 5 0.974359 0.107095 11.0468 1.2002e+08 2.31923e+10 4870476 1033663750
1952.65 1258154492 147 6 191 5 0.97449 0.107012 11.0623 1.19702e+08 2.32517e+10 4870476 1259028564
1955.08 2004193045 60 38 192 5 0.974619 0.106879 11.1244 1.2028e+08 2.34823e+10 4870476 1259028564
1964.94 1308311643 157 144 193 5 0.974747 0.106944 11.1445 1.20395e+08 2.36248e+10 4870476 1259028564
1977.29 1027707266 115 126 194 5 0.974874 0.106939 11.1283 1.20571e+08 2.37795e+10 4870476 1259028564
1980.58 896757256 171 27 195 5 0.975 0.106651 11.2302 1.20555e+08 2.38968e+10 4870476 1259028564
1985.23 1474093047 79 77 196 5 0.975124 0.106945 11.2443 1.20333e+08 2.39739e+10 4870476 1259028564
1988.94 1162034303 120 108 197 5 0.975248 0.107133 11.2837 1.2021e+08 2.407e+10 4870476 1259028564
1990.04 1331334228 50 40 197 5 0.975248 0.107133 11.2837 1.2021e+08 2.407e+10 4870476 1259028564
2004.99 2234825105 197 159 198 5 0.975369 0.104735 11.2368 1.19931e+08 2.4135e+10 4870476 1770311381
2005.56 1593598229 110 29 199 5 0.97549 0.104687 11.1954 1.19706e+08 2.42101e+10 4870476 1770311381
2007.31 2283006074 66 135 200 5 0.97561 0.104454 11.1594 1.19922e+08 2.43729e+10 4870476 1770311381
2010.83 1760005685 13 168 200 6 0.970874 0.104093 11.1087 1.19322e+08 2.43729e+10 4870476 1770311381
2017.33 1857598569 132 80 201 6 0.971014 0.105413 11.1579 1.19741e+08 2.45765e+10 4870476 1770311381
2024.67 1253966324 117 111 202 6 0.971154 0.105247 11.1125 1.19299e+08 2.4607e+10 4870476 1770311381
2026.3 1949853642 51 7 203 6 0.971292 0.105525 11.1366 1.19686e+08 2.48048e+10 4870476 1770311381
2044.24 1952125150 124 68 204 6 0.971429 0.10724 11.0967 1.19579e+08 2.49027e+10 4870476 1770311381
2052.86 1415016787 113 146 205 6 0.971564 0.107768 11.1206 1.19681e+08 2.50431e+10 4870476 1770311381
2056.88 1133298461 74 73 206 6 0.971698 0.108035 11.1201 1.19502e+08 2.5126e+10 4870476 1770311381
2100.22 1451821084 22 65 207 6 0.971831 0.107354 11.0857 1.19498e+08 2.52447e+10 4870476 1770311381
2100.24 1256619362 137 112 208 6 0.971963 0.107354 11.066 1.19108e+08 2.52829e+10 4870476 1770311381
2100.54 1287776648 95 22 209 6 0.972093 0.107354 11.0848 1.19173e+08 2.54157e+10 4870476 1770311381
2107.26 1515375432 198 109 210 6 0.972222 0.106938 11.0606 1.18816e+08 2.54598e+10 4870476 1770311381
2120.69 1855016825 38 132 211 6 0.97235 0.107378 11.0698 1.18653e+08 2.55443e+10 4870476 1770311381
2128.38 1550539635 131 194 212 6 0.972477 0.107124 11.0836 1.18642e+08 2.56606e+10 4870476 1770311381
2129.68 1351078321 194 119 213 6 0.972603 0.106914 11.0457 1.18341e+08 2.57151e+10 4870476 1770311381
2131.77 1265859120 170 12 214 6 0.972727 0.10686 11.0174 1.18269e+08 2.58181e+10 4870476 1770311381
2141.29 1490768032 92 86 215 6 0.972851 0.10696 11.036 1.18794e+08 2.60492e+10 4870476 1770311381
2142.64 1519051361 173 39 216 6 0.972973 0.106844 11.008 1.18969e+08 2.62057e+10 4870476 1770311381
2173.44 1728907014 144 136 216 7 0.96861 0.107276 10.9709 1.18792e+08 2.62866e+10 4870476 1770311381
2191.64 1843477358 62 33 217 7 0.96875 0.108217 10.9711 1.18983e+08 2.64468e+10 4870476 1770311381
2194.64 1657185482 134 103 218 7 0.968889 0.108496 11.04 1.19526e+08 2.66842e+10 4870476 1770311381
2200.16 1199359516 64 93 219 7 0.969027 0.109598 11.0353 1.19342e+08 2.67635e+10 4870476 1770311381
2222.98 1464237175 29 130 220 7 0.969163 0.107194 11.0624 1.19767e+08 2.69762e+10 4870476 1770311381
2237.28 1235191353 188 176 221 7 0.969298 0.107697 11.0349 1.1978e+08 2.70989e+10 4870476 1770311381
2243.29 1544847133 192 49 222 7 0.969432 0.107358 10.9987 1.19644e+08 2.71885e+10 4870476 1770311381
2254.24 1213224072 4 6 223 7 0.969565 0.108247 10.9674 1.19443e+08 2.72632e+10 4870476 1770311381
2256.6 1536561334 34 97 224 7 0.969697 0.108176 10.9586 1.19317e+08 2.73544e+10 4870476 1770311381
2264.51 1797999274 162 187 225 7 0.969828 0.109475 10.9232 1.19144e+08 2.74349e+10 4870476 1770311381
2266.45 1979182744 66 34 226 7 0.969957 0.11001 10.9236 1.19454e+08 2.76241e+10 4870476 1770311381
2272.1 1592505916 102 76 227 7 0.970085 0.110702 10.9063 1.20001e+08 2.78676e+10 4870476 1770311381
2283.73 1410937192 146 167 228 7 0.970213 0.111126 10.8935 1.1997e+08 2.79807e+10 4870476 1770311381
2301.82 1639297741 84 141 229 7 0.970339 0.111226 10.9246 1.20089e+08 2.81278e+10 4870476 1770311381
2338.07 1232139560 80 156 230 7 0.970464 0.113206 10.8857 1.19728e+08 2.81648e+10 4870476 1770311381
