time amount src dst successes fails acceptRatio averageImbalance averagePathLength averageFee feesPaid minFunds maxFunds
529.413 1287308476 103 4 45 12 0.789474 0.114591 7.57131 1.64467e+08 9.02891e+09 18264168 2073267055
547.867 1417558204 112 171 45 13 0.775862 0.115113 7.53639 1.63178e+08 9.13536e+09 18264168 2073267055
550.259 1859771141 4 38 44 15 0.745763 0.116362 7.61511 1.66893e+08 9.46201e+09 18264168 2073267055
551.657 1816380414 134 69 45 15 0.75 0.116362 7.73478 1.72625e+08 9.88681e+09 18264168 2073267055
554.867 1386489421 76 117 46 15 0.754098 0.116362 7.76228 1.73351e+08 1.00929e+10 18264168 2073267055
560.217 1353479047 33 5 47 15 0.758065 0.116408 7.6184 1.69663e+08 1.00929e+10 18264168 2073267055
572.589 1463710070 117 185 48 15 0.761905 0.116002 7.60552 1.69305e+08 1.02453e+10 18264168 2073267055
575.332 1522524222 185 86 49 15 0.765625 0.116002 7.61357 1.70583e+08 1.04773e+10 18264168 2073267055
579.153 1606580927 144 103 50 15 0.769231 0.116002 7.5813 1.70225e+08 1.06299e+10 18264168 2073267055
589.71 1847367067 98 32 50 16 0.757576 0.116068 7.66967 1.73807e+08 1.09793e+10 18264168 2073267055
601.146 1815416713 139 133 51 16 0.761194 0.117012 7.71536 1.76036e+08 1.12667e+10 18264168 2073267055
606.052 2246309067 19 109 52 16 0.764706 0.117012 7.70161 1.77879e+08 1.15386e+10 18264168 2073267055
607.648 1736102730 117 88 53 16 0.768116 0.117012 7.6695 1.78097e+08 1.17281e+10 18264168 2073267055
626.329 2054004666 30 100 53 17 0.757143 0.116804 7.638 1.79059e+08 1.19571e+10 18264168 2073267055
657.431 1507159407 64 7 54 17 0.760563 0.116531 7.60767 1.77312e+08 1.20419e+10 18264168 2073267055
659.035 1348026509 49 21 55 17 0.763889 0.116531 7.59662 1.76973e+08 1.22005e+10 18264168 2073267055
664.29 2144671164 187 154 56 17 0.767123 0.117323 7.67525 1.81581e+08 1.26356e+10 18264168 2073267055
672.612 1800717909 102 97 57 17 0.77027 0.117196 7.68095 1.82188e+08 1.28517e+10 18264168 2073267055
679.316 1461476482 95 142 58 17 0.773333 0.117196 7.60024 1.79833e+08 1.28973e+10 18264168 2073267055
711.783 2077086594 106 55 58 18 0.763158 0.12104 7.57265 1.80967e+08 1.31429e+10 18264168 2073267055
714.011 1574252181 187 47 59 18 0.766234 0.12104 7.546 1.80255e+08 1.32819e+10 18264168 2073267055
723.934 964479945 82 119 60 18 0.769231 0.120363 7.50356 1.78235e+08 1.3341e+10 18264168 2073267055
734.468 1595085154 50 130 61 18 0.772152 0.121139 7.54449 1.78501e+08 1.35354e+10 18264168 2073267055
750.717 1435804788 0 187 61 19 0.7625 0.121196 7.46999 1.76215e+08 1.35745e+10 18264168 2073267055
757.188 1611950856 87 21 62 19 0.765432 0.121196 7.52692 1.77745e+08 1.38456e+10 18264168 2073267055
759.46 1291520667 153 19 63 19 0.768293 0.121196 7.62967 1.77924e+08 1.40346e+10 18264168 2073267055
782.655 1866137719 67 66 63 19 0.768293 0.121196 7.62967 1.77924e+08 1.40346e+10 18264168 2073267055
784.186 1279108153 11 114 64 19 0.771084 0.121127 7.58858 1.76447e+08 1.4118e+10 18264168 2073267055
789.468 1921656217 32 31 65 19 0.77381 0.121127 7.53337 1.75853e+08 1.42558e+10 18264168 2073267055
811.153 1488716755 11 29 63 22 0.741176 0.123025 7.50904 1.7432e+08 1.43351e+10 35871848 2073267055
812.923 1138414135 82 130 64 22 0.744186 0.123025 7.48546 1.72883e+08 1.44175e+10 35871848 2073267055
817.469 930969289 61 12 65 22 0.747126 0.123025 7.60106 1.72677e+08 1.45769e+10 35871848 2073267055
818.921 964864824 173 117 66 22 0.75 0.123025 7.69802 1.72641e+08 1.47472e+10 35871848 2073267055
824.996 1553356115 77 162 67 22 0.752809 0.12289 7.7473 1.7325e+08 1.49607e+10 35871848 2073267055
831.016 1535855799 149 176 68 22 0.755556 0.12394 7.67749 1.71718e+08 1.50297e+10 35871848 2073267055
857.851 1697488716 67 37 68 22 0.755556 0.12394 7.67749 1.71718e+08 1.50297e+10 35871848 2073267055
860.275 1392022014 142 175 68 23 0.747253 0.125659 7.68223 1.71436e+08 1.51823e+10 35871848 2073267055
884.235 1555342468 71 17 66 26 0.717391 0.12754 7.68705 1.71427e+08 1.53531e+10 35871848 2073267055
903.958 2027800989 112 162 65 28 0.698925 0.129469 7.72263 1.75375e+08 1.57812e+10 35871848 2073267055
911.009 1248616126 175 153 66 28 0.702128 0.128043 7.87835 1.76631e+08 1.60394e+10 35871848 2073267055
928.023 1490160280 22 75 66 29 0.694737 0.128082 7.83474 1.74871e+08 1.60999e+10 35871848 2073267055
934.226 1788387809 76 137 65 31 0.677083 0.128448 7.82189 1.75637e+08 1.63245e+10 35871848 2073267055
944.243 1487124201 141 47 65 32 0.670103 0.130455 7.8554 1.76146e+08 1.65333e+10 35871848 2073267055
961.656 1256308230 78 195 65 33 0.663265 0.13088 7.8884 1.76391e+08 1.67253e+10 35871848 2073267055
973.769 1178019500 171 158 65 34 0.656566 0.131348 7.81319 1.74462e+08 1.67764e+10 35871848 2073267055
1004.65 1924001089 85 14 66 34 0.66 0.131615 7.81602 1.75391e+08 1.70122e+10 35871848 2073267055
1008.07 1476380935 148 186 67 34 0.663366 0.131615 7.81877 1.75859e+08 1.72189e+10 35871848 2073267055
1015.29 388407466 60 29 68 34 0.666667 0.132044 7.79202 1.73683e+08 1.72468e+10 35871848 2073267055
1020.64 1450044715 47 192 69 34 0.669903 0.132595 7.78054 1.73181e+08 1.73858e+10 35871848 2073267055
1041.56 1271677739 166 39 68 36 0.653846 0.1319 7.87201 1.74303e+08 1.76353e+10 35871848 2073267055
1054.64 1599300485 88 117 69 36 0.657143 0.131393 7.94632 1.75776e+08 1.79112e+10 35871848 2073267055
1067.22 1101517723 86 73 70 36 0.660377 0.131266 7.96138 1.74739e+08 1.80144e+10 35871848 2073267055
1079.48 1176597312 134 199 69 38 0.64486 0.131451 7.96194 1.73634e+08 1.81129e+10 35871848 2073267055
1079.67 1592203897 139 80 70 38 0.648148 0.131451 7.97677 1.73863e+08 1.83026e+10 35871848 2073267055
1087.11 1365307544 1 95 71 38 0.651376 0.131905 7.92075 1.72174e+08 1.83566e+10 35871848 2073267055
1087.79 1842248067 127 129 72 38 0.654545 0.131905 7.88019 1.70869e+08 1.84347e+10 35871848 2073267055
1094.5 1334498064 77 66 73 38 0.657658 0.132185 7.88183 1.70098e+08 1.85493e+10 35871848 2073267055
1105.96 1847723247 138 28 74 38 0.660714 0.131051 7.92397 1.71568e+08 1.88282e+10 35871848 2073267055
1130.8 1128093307 28 120 75 38 0.663717 0.130132 7.88498 1.69948e+08 1.88783e+10 35871848 2073267055
1152.88 1834887278 1 184 73 41 0.640351 0.130295 7.81806 1.6901e+08 1.89797e+10 35871848 2073267055
1154.38 982039445 58 166 74 41 0.643478 0.130295 7.83404 1.68015e+08 1.90751e+10 35871848 2073267055
1199.81 1536302946 24 126 74 42 0.637931 0.130609 7.80925 1.67846e+08 1.92307e+10 35871848 2073267055
1205.72 1139571927 151 133 75 42 0.641026 0.131377 7.93179 1.68487e+08 1.94466e+10 35871848 2073267055
1212.94 1456058535 2 158 76 42 0.644068 0.131252 7.94585 1.68698e+08 1.96311e+10 35871848 2073267055
1218.74 1201810621 102 143 77 42 0.647059 0.131252 7.89461 1.67212e+08 1.96854e+10 35871848 2073267055
1235.17 1148690223 168 46 78 42 0.65 0.132224 7.84467 1.65585e+08 1.97257e+10 35871848 2073267055
1237.55 1302848774 40 113 79 42 0.652893 0.132224 7.87196 1.65826e+08 1.99103e+10 35871848 2073267055
1239.21 1441411744 166 84 80 42 0.655738 0.132224 7.82356 1.64878e+08 2.00003e+10 35871848 2073267055
1248.8 1217767989 186 117 81 42 0.658537 0.131889 7.83808 1.64274e+08 2.01162e+10 35871848 2073267055
1248.8 1090033035 73 92 82 42 0.66129 0.131889 7.84006 1.63475e+08 2.0215e+10 35871848 2073267055
1261.8 1808898066 26 20 82 43 0.656 0.133707 7.87859 1.64599e+08 2.04706e+10 35871848 2073267055
1267.21 1581367490 133 166 83 43 0.65873 0.133707 7.92825 1.66885e+08 2.0825e+10 35871848 2073267055
1278.62 1531661070 55 143 83 44 0.653543 0.134134 7.98935 1.67951e+08 2.10803e+10 35871848 2073267055
1296.72 1081024530 118 167 84 44 0.65625 0.134421 8.09662 1.69141e+08 2.13482e+10 35871848 2073267055
1314.37 1867980293 69 106 85 44 0.658915 0.135012 8.03666 1.67593e+08 2.13858e+10 35871848 2073267055
1315.22 1911360127 132 64 86 44 0.661538 0.135012 8.08275 1.69844e+08 2.1747e+10 35871848 2073267055
1325.15 988973306 190 23 87 44 0.664122 0.133912 8.03582 1.68472e+08 2.17975e+10 35871848 2073267055
1327.55 1368132433 83 167 88 44 0.666667 0.133912 8.09223 1.702e+08 2.2118e+10 35871848 2073267055
1332.48 1630798429 163 185 89 44 0.669173 0.134467 8.10243 1.69978e+08 2.22684e+10 35871848 2073267055
1361.96 892242991 132 48 88 46 0.656716 0.134031 8.11263 1.69028e+08 2.23548e+10 35871848 2073267055
1365.09 1061229902 177 39 89 46 0.659259 0.134031 8.15631 1.69189e+08 2.25382e+10 35871848 2073267055
1368.43 1667726536 32 167 90 46 0.661765 0.134031 8.21013 1.71751e+08 2.2938e+10 35871848 2073267055
1383.75 1952317746 78 174 90 47 0.656934 0.13254 8.16335 1.71485e+08 2.30858e+10 30174921 2073267055
1387.07 1824762031 133 23 91 47 0.65942 0.13254 8.12859 1.71324e+08 2.32425e+10 30174921 2073267055
1387.18 1349162290 114 6 92 47 0.661871 0.13254 8.13806 1.71663e+08 2.34451e+10 30174921 2073267055
1428.07 2084282255 70 171 93 47 0.664286 0.132973 8.11507 1.72715e+08 2.37146e+10 30174921 2073267055
1445.2 1356815080 148 55 92 49 0.652482 0.132324 8.14643 1.74166e+08 2.40208e+10 30174921 2073267055
1450.28 1552526293 88 35 93 49 0.65493 0.132332 8.06958 1.72293e+08 2.40208e+10 30174921 2073267055
1452.22 1562307331 6 138 94 49 0.657343 0.132332 8.03693 1.71284e+08 2.40982e+10 30174921 2073267055
1453.94 1762866191 97 113 95 49 0.659722 0.132332 8.04707 1.71929e+08 2.43308e+10 30174921 2073267055
1456.91 1086679812 96 54 96 49 0.662069 0.132332 8.06741 1.71777e+08 2.44881e+10 30174921 2073267055
1457.98 1408802183 189 48 97 49 0.664384 0.132332 8.02548 1.70911e+08 2.45759e+10 30174921 2073267055
1468.05 1668451408 171 43 97 50 0.659864 0.131656 7.99429 1.7078e+08 2.47341e+10 30174921 2073267055
1483.89 1491586008 1 156 96 52 0.648649 0.132474 7.98393 1.70565e+08 2.48842e+10 25677048 2073267055
1497.87 1525134621 27 25 97 52 0.651007 0.13312 7.97378 1.70059e+08 2.50058e+10 25677048 2073267055
1507.91 1657537779 164 100 97 53 0.646667 0.132717 7.97406 1.70832e+08 2.52507e+10 25677048 2073267055
1517.03 1188177346 180 133 98 53 0.649007 0.131526 7.9233 1.69332e+08 2.52746e+10 25677048 2073267055
1520.86 1504133901 55 77 97 55 0.638158 0.133682 7.85193 1.67587e+08 2.52746e+10 25677048 2073267055
1522.11 1790930832 4 21 98 55 0.640523 0.133682 7.82282 1.67403e+08 2.54242e+10 25677048 2073267055
1529.58 1623545282 37 72 99 55 0.642857 0.133682 7.77411 1.66235e+08 2.5476e+10 25677048 2073267055
1538.45 1681318777 70 31 99 55 0.642857 0.133682 7.77411 1.66235e+08 2.5476e+10 25677048 2073267055
1550.59 1990875531 58 33 98 57 0.632258 0.13459 7.7458 1.66203e+08 2.56391e+10 10531741 2073267055
1552.35 1724644245 115 68 99 57 0.634615 0.13459 7.70797 1.65519e+08 2.57376e+10 10531741 2073267055
1572.03 1599591460 87 139 99 58 0.630573 0.134085 7.75132 1.66989e+08 2.60486e+10 25677048 2073267055
1580.17 1298105704 52 33 100 58 0.632911 0.133342 7.73381 1.66294e+08 2.61462e+10 25677048 2073267055
1583.97 1770683628 106 14 101 58 0.63522 0.133342 7.67704 1.64823e+08 2.61639e+10 25677048 2073267055
1591.48 1297024059 85 154 102 58 0.6375 0.135329 7.65079 1.64019e+08 2.62467e+10 25677048 2073267055
1600.36 1651397163 42 86 103 58 0.639752 0.135369 7.6736 1.65289e+08 2.65415e+10 25677048 2073267055
1605.99 1456847873 96 158 104 58 0.641975 0.135369 7.66712 1.65132e+08 2.66905e+10 25677048 2073267055
1610.62 1579268666 51 42 105 58 0.644172 0.134946 7.66077 1.65138e+08 2.68563e+10 25677048 2073267055
1616.54 1697607515 152 123 106 58 0.646341 0.134946 7.6168 1.64108e+08 2.69121e+10 25677048 2073267055
1621.44 1444953649 115 71 107 58 0.648485 0.134176 7.65776 1.652e+08 2.71931e+10 25677048 2073267055
1622.26 1674378988 139 3 108 58 0.650602 0.134176 7.67945 1.66125e+08 2.74582e+10 25677048 2073267055
1625.19 1319057110 149 22 109 58 0.652695 0.134176 7.66404 1.65375e+08 2.75426e+10 25677048 2073267055
1636.47 1146866374 43 66 110 58 0.654762 0.133734 7.65801 1.64749e+08 2.76391e+10 25677048 2073267055
1649.51 1964376289 3 182 110 59 0.650888 0.134525 7.64293 1.64493e+08 2.77757e+10 25677048 2073267055
1678.47 1843537530 175 25 110 60 0.647059 0.134499 7.63709 1.64773e+08 2.7971e+10 25677048 2073267055
1706.63 1389598887 68 188 109 62 0.637427 0.136482 7.64042 1.64825e+08 2.81415e+10 25677048 2073267055
1712.8 1776517243 155 168 108 64 0.627907 0.135365 7.64375 1.65125e+08 2.83387e+10 25677048 2073267055
1723.63 930976365 98 163 108 65 0.624277 0.135205 7.63779 1.64249e+08 2.84091e+10 25677048 2073267055
1732.93 917866392 56 183 108 66 0.62069 0.136805 7.66892 1.63816e+08 2.85267e+10 25677048 2073267055
1734.56 1250600162 125 148 109 66 0.622857 0.136805 7.63526 1.62683e+08 2.8567e+10 25677048 2073267055
1738.77 1662020843 170 62 110 66 0.625 0.136805 7.62039 1.62271e+08 2.86844e+10 25677048 2073267055
1746.17 1899663795 121 25 111 66 0.627119 0.137585 7.60579 1.62751e+08 2.88999e+10 25677048 2073267055
1746.32 1420057445 192 46 112 66 0.629213 0.137585 7.60931 1.62783e+08 2.90662e+10 25677048 2073267055
1756.62 1987452394 39 136 112 67 0.625698 0.139289 7.57709 1.62062e+08 2.91482e+10 25677048 2073267055
1781.61 1382921011 79 119 111 69 0.616667 0.139928 7.60792 1.62646e+08 2.93751e+10 25677048 2073267055
1816.71 1345840047 131 10 112 69 0.618785 0.140071 7.57571 1.61785e+08 2.94414e+10 25677048 2073267055
1835.29 1649601826 44 45 110 72 0.604396 0.141397 7.57048 1.62215e+08 2.96504e+10 25677048 2073267055
1841.37 1063437194 0 89 111 72 0.606557 0.140439 7.57435 1.61507e+08 2.9734e+10 25677048 2073267055
1841.59 1507079108 75 171 112 72 0.608696 0.140439 7.5335 1.60405e+08 2.97721e+10 25677048 2073267055
1853.87 1727076731 158 121 112 73 0.605405 0.141948 7.5466 1.61076e+08 3.00077e+10 25677048 2073267055
1859.61 1947335628 51 5 113 73 0.607527 0.141948 7.55946 1.62948e+08 3.03804e+10 25677048 2073267055
1873.54 1884181633 197 41 113 74 0.604278 0.141547 7.60761 1.65289e+08 3.08078e+10 25677048 2073267055
1885.43 1195675174 89 27 114 74 0.606383 0.141538 7.61105 1.64603e+08 3.08949e+10 25677048 2073267055
1899.45 1548399287 117 108 115 74 0.608466 0.143967 7.63182 1.65149e+08 3.11222e+10 11519060 1794778096
1899.5 1410646640 20 59 116 74 0.610526 0.143967 7.58327 1.63856e+08 3.11374e+10 11519060 1794778096
1900.33 1751399042 168 182 116 75 0.60733 0.142856 7.561 1.6336e+08 3.12438e+10 11519060 1794778096
1923.69 2054358551 163 93 116 76 0.604167 0.142856 7.561 1.6336e+08 3.12438e+10 11519060 1794778096
1937.42 1353411472 38 80 115 78 0.595855 0.141426 7.53004 1.62479e+08 3.13058e+10 11519060 1794778096
1937.48 1957259997 45 179 116 78 0.597938 0.141426 7.51685 1.62544e+08 3.14758e+10 11519060 1794778096
1944.79 647845155 197 27 116 79 0.594872 0.140589 7.49515 1.6137e+08 3.15022e+10 11519060 1794778096
1952.65 1258154492 147 6 117 79 0.596939 0.14046 7.47382 1.6045e+08 3.1556e+10 11519060 1794778096
1955.08 2004193045 60 38 118 79 0.598985 0.14046 7.47828 1.61729e+08 3.18672e+10 11519060 1794778096
1964.94 1308311643 157 144 119 79 0.60101 0.140489 7.52468 1.62707e+08 3.21455e+10 11519060 1794778096
1977.29 1027707266 115 126 120 79 0.603015 0.140608 7.48698 1.61588e+08 3.21739e+10 11519060 1794778096
1980.58 896757256 171 27 121 79 0.605 0.141157 7.47469 1.60664e+08 3.22236e+10 11519060 1794778096
1985.23 1474093047 79 77 122 79 0.606965 0.141157 7.4708 1.60971e+08 3.24217e+10 11519060 1794778096
1988.94 1162034303 120 108 123 79 0.608911 0.141157 7.44258 1.6005e+08 3.24695e+10 11519060 1794778096
1990.04 1331334228 50 40 123 79 0.608911 0.141157 7.44258 1.6005e+08 3.24695e+10 11519060 1794778096
2004.99 2234825105 197 159 123 80 0.605911 0.142506 7.41459 1.60189e+08 3.26465e+10 11519060 1794778096
2005.56 1593598229 110 29 124 80 0.607843 0.142506 7.37899 1.59442e+08 3.27141e+10 11519060 1794778096
2007.31 2283006074 66 135 125 80 0.609756 0.142506 7.36796 1.59625e+08 3.28965e+10 11519060 1794778096
2010.83 1760005685 13 168 126 80 0.61165 0.142605 7.3571 1.59392e+08 3.30267e+10 11519060 1794778096
2017.33 1857598569 132 80 127 80 0.613527 0.142605 7.37004 1.60692e+08 3.33512e+10 11519060 1794778096
2024.67 1253966324 117 111 128 80 0.615385 0.142463 7.36715 1.60271e+08 3.3458e+10 11519060 1794778096
2026.3 1949853642 51 7 128 81 0.61244 0.142463 7.36715 1.60271e+08 3.3458e+10 11519060 1794778096
2044.24 1952125150 124 68 129 81 0.614286 0.143432 7.40306 1.62194e+08 3.38664e+10 11519060 1794778096
2052.86 1415016787 113 146 129 82 0.611374 0.142653 7.38443 1.61711e+08 3.39663e+10 11519060 1794778096
2056.88 1133298461 74 73 130 82 0.613208 0.142653 7.41224 1.61754e+08 3.41335e+10 11519060 1794778096
2100.22 1451821084 22 65 129 84 0.605634 0.145078 7.40905 1.61895e+08 3.43135e+10 11519060 1794778096
2100.24 1256619362 137 112 130 84 0.607477 0.145078 7.39821 1.61168e+08 3.43808e+10 11519060 1794778096
2100.54 1287776648 95 22 131 84 0.609302 0.145078 7.41044 1.60922e+08 3.45098e+10 11519060 1794778096
2107.26 1515375432 198 109 132 84 0.611111 0.145078 7.3846 1.60188e+08 3.45739e+10 11519060 1794778096
2120.69 1855016825 38 132 132 85 0.608295 0.146138 7.35896 1.59844e+08 3.46886e+10 11519060 1794778096
2128.38 1550539635 131 194 133 85 0.610092 0.146138 7.34874 1.59427e+08 3.4793e+10 11519060 1794778096
2129.68 1351078321 194 119 134 85 0.611872 0.146138 7.32375 1.58863e+08 3.48768e+10 11519060 1794778096
2131.77 1265859120 170 12 133 87 0.604545 0.146363 7.32132 1.58314e+08 3.49627e+10 11519060 1794778096
2141.29 1490768032 92 86 134 87 0.606335 0.146217 7.31892 1.58333e+08 3.51236e+10 11519060 2073267055
2142.64 1519051361 173 39 135 87 0.608108 0.146217 7.34619 1.59643e+08 3.54588e+10 11519060 2073267055
2173.44 1728907014 144 136 136 87 0.609865 0.146386 7.34364 1.5941e+08 3.55866e+10 11519060 2073267055
2191.64 1843477358 62 33 136 88 0.607143 0.149327 7.34111 1.60306e+08 3.5868e+10 11519060 2073267055
2194.64 1657185482 134 103 137 88 0.608889 0.149327 7.35322 1.61046e+08 3.61296e+10 11519060 2073267055
2200.16 1199359516 64 93 138 88 0.610619 0.150628 7.34342 1.60389e+08 3.62e+10 11519060 2073267055
2222.98 1464237175 29 130 138 89 0.60793 0.151948 7.34817 1.60518e+08 3.63782e+10 11519060 2073267055
2237.28 1235191353 188 176 138 90 0.605263 0.151259 7.31667 1.59678e+08 3.64228e+10 11519060 2073267055
2243.29 1544847133 192 49 138 91 0.60262 0.152268 7.28539 1.58846e+08 3.64676e+10 11519060 2073267055
2254.24 1213224072 4 6 139 91 0.604348 0.153087 7.30492 1.588e+08 3.66201e+10 11519060 2073267055
2256.6 1536561334 34 97 140 91 0.606061 0.153087 7.28845 1.58307e+08 3.67099e+10 11519060 2073267055
2264.51 1797999274 162 187 140 92 0.603448 0.152874 7.27925 1.58245e+08 3.68595e+10 11519060 2073267055
2266.45 1979182744 66 34 141 92 0.60515 0.152874 7.31982 1.59926e+08 3.72549e+10 11519060 2073267055
2272.1 1592505916 102 76 142 92 0.606838 0.153549 7.31757 1.59758e+08 3.73909e+10 11519060 2073267055
2283.73 1410937192 146 167 142 93 0.604255 0.152909 7.37167 1.608e+08 3.76986e+10 11519060 2073267055
2301.82 1639297741 84 141 141 95 0.597458 0.153974 7.34776 1.60318e+08 3.77914e+10 11519060 2073267055
2338.07 1232139560 80 156 141 96 0.594937 0.153323 7.30983 1.59443e+08 3.78284e+10 11519060 2073267055
2338.91 1517246831 52 61 142 96 0.596639 0.153323 7.30765 1.5922e+08 3.79561e+10 11519060 2073267055
2353.58 1714834504 65 30 142 97 0.594142 0.153485 7.31252 1.59229e+08 3.81167e+10 11519060 2073267055
