time amount src dst successes fails acceptRatio averageImbalance averagePathLength averageFee feesPaid minFunds maxFunds
1.41031 1933674187 107 56 1 0 1 0.104842 7 2.81702e+08 2.81702e+08 1000025062 2073267055
7.54721 1762834616 163 74 2 0 1 0.104842 8 2.77887e+08 5.55774e+08 1000025062 2073267055
10.0185 1305390239 104 155 3 0 1 0.104842 6.66667 2.11087e+08 6.33261e+08 1000025062 2073267055
21.3774 1406757384 44 11 4 0 1 0.104842 8.5 2.55171e+08 1.02068e+09 1000025062 2073267055
48.664 1351186167 10 95 5 0 1 0.105225 7.6 2.15849e+08 1.07924e+09 57945774 2073267055
55.9915 1250928831 91 103 6 0 1 0.105225 7.5 2.07429e+08 1.24457e+09 57945774 2073267055
56.3433 1576231114 139 115 7 0 1 0.105225 6.85714 1.83544e+08 1.28481e+09 57945774 2073267055
63.8872 1420112170 136 66 8 0 1 0.105225 6.5 1.70558e+08 1.36447e+09 57945774 2073267055
63.9645 1496762208 115 147 9 0 1 0.105225 6.66667 1.75757e+08 1.58181e+09 57945774 2073267055
64.6563 1352744014 135 107 10 0 1 0.105225 7.3 1.85134e+08 1.85134e+09 57945774 2073267055
76.2645 1444514708 70 122 11 0 1 0.105225 7.45455 1.87176e+08 2.05894e+09 57945774 2073267055
102.92 1432808184 121 25 12 0 1 0.106313 7.66667 1.93512e+08 2.32215e+09 57945774 2073267055
110.405 1351475049 162 179 13 0 1 0.106313 7.53846 1.86349e+08 2.42253e+09 57945774 2073267055
121.016 1026956732 48 152 14 0 1 0.106788 7.64286 1.8023e+08 2.52322e+09 57945774 2073267055
133.095 2094542244 23 41 15 0 1 0.106788 7.6 1.83055e+08 2.74583e+09 57945774 2073267055
147.458 1327033956 22 109 16 0 1 0.106788 7.5 1.77762e+08 2.84419e+09 57945774 2073267055
147.945 1420781742 16 137 17 0 1 0.106788 7.58824 1.81191e+08 3.08024e+09 57945774 2073267055
151.923 1123026770 75 167 18 0 1 0.106788 7.5 1.75263e+08 3.15474e+09 57945774 2073267055
166.046 1273579456 71 153 19 0 1 0.107011 7.42105 1.70352e+08 3.2367e+09 57945774 2073267055
170.592 1744176286 99 149 20 0 1 0.107011 7.65 1.81729e+08 3.63458e+09 57945774 2073267055
211.077 1464220943 46 44 21 0 1 0.107228 7.71429 1.83013e+08 3.84328e+09 57945774 2073267055
225.075 1514019362 112 130 22 0 1 0.107728 7.45455 1.76253e+08 3.87756e+09 57945774 2073267055
225.829 1108384620 130 33 23 0 1 0.107728 7.3913 1.72174e+08 3.95999e+09 57945774 2073267055
247.432 1310986168 148 31 24 0 1 0.108113 7.16667 1.65546e+08 3.9731e+09 57945774 2073267055
253.166 1621175034 96 124 25 0 1 0.108113 7.32 1.70833e+08 4.27082e+09 57945774 2073267055
259.662 1543703121 182 3 26 0 1 0.108113 7.53846 1.76372e+08 4.58567e+09 57945774 2073267055
262.877 1469708905 88 103 27 0 1 0.108386 7.40741 1.73499e+08 4.68447e+09 57945774 2073267055
264.698 1515058593 154 13 28 0 1 0.108386 7.5 1.76523e+08 4.94265e+09 57945774 2073267055
287.492 1283682963 74 187 29 0 1 0.108665 7.65517 1.76963e+08 5.13193e+09 57945774 2073267055
288.117 1660136919 192 50 29 1 0.966667 0.108665 7.65517 1.76963e+08 5.13193e+09 57945774 2073267055
295.139 1418785321 84 65 30 1 0.967742 0.108665 7.7 1.7661e+08 5.29829e+09 57945774 2073267055
298.982 1256046039 142 115 31 1 0.96875 0.108665 7.70968 1.74334e+08 5.40434e+09 57945774 2073267055
305.794 1739671930 77 187 32 1 0.969697 0.110361 7.75 1.76598e+08 5.65113e+09 57945774 2073267055
306.745 1809794883 121 72 33 1 0.970588 0.110361 7.60606 1.73331e+08 5.71992e+09 57945774 2073267055
307.511 1026714639 16 84 34 1 0.971429 0.110361 7.64706 1.71125e+08 5.81826e+09 57945774 2073267055
312.358 1418078216 94 57 35 1 0.972222 0.110361 7.77143 1.75004e+08 6.12513e+09 57945774 2073267055
336.871 1543327982 133 172 36 1 0.972973 0.111002 7.66667 1.72566e+08 6.21238e+09 57945774 2073267055
343.116 1052156616 48 142 37 1 0.973684 0.110961 7.64865 1.70485e+08 6.30794e+09 57945774 2073267055
343.629 1269833398 46 159 38 1 0.974359 0.110961 7.68421 1.70156e+08 6.46595e+09 57945774 2073267055
358.335 829710919 98 0 39 1 0.975 0.110961 7.64103 1.66879e+08 6.50827e+09 57945774 2073267055
359.675 1187731663 192 26 40 1 0.97561 0.110961 7.6 1.64507e+08 6.58029e+09 57945774 2073267055
371.337 1664211911 159 189 41 1 0.97619 0.11226 7.53659 1.63373e+08 6.6983e+09 57945774 2073267055
381.267 1009708222 58 101 42 1 0.976744 0.11236 7.47619 1.6074e+08 6.75106e+09 16814512 2073267055
394.192 1840778524 165 166 43 1 0.977273 0.11236 7.46512 1.63358e+08 7.0244e+09 16814512 2073267055
416.135 1836480002 9 8 43 2 0.955556 0.11236 7.46512 1.63358e+08 7.0244e+09 16814512 2073267055
419.793 1064431351 30 153 44 2 0.956522 0.112456 7.47727 1.61797e+08 7.11906e+09 16814512 2073267055
426.993 1044421894 40 17 45 2 0.957447 0.112388 7.68889 1.63586e+08 7.36139e+09 16814512 2073267055
445.7 1531465514 139 141 46 2 0.958333 0.112415 7.56522 1.60774e+08 7.39561e+09 16814512 2073267055
464.121 1284197274 40 46 46 3 0.938776 0.111803 7.63989 1.60861e+08 7.56038e+09 16814512 2073267055
469.489 1077347391 87 93 47 3 0.94 0.111803 7.49861 1.57438e+08 7.56038e+09 16814512 2073267055
475.799 1524858588 164 65 48 3 0.941176 0.111803 7.52989 1.59317e+08 7.80799e+09 16814512 2073267055
477.763 1372878840 46 107 49 3 0.942308 0.111803 7.51908 1.58396e+08 7.92218e+09 16814512 2073267055
486.241 1628189350 170 173 50 3 0.943396 0.112033 7.4487 1.57538e+08 8.03766e+09 16814512 2073267055
486.577 1473528330 62 29 51 3 0.944444 0.112033 7.51833 1.59711e+08 8.30604e+09 16814512 2073267055
493.478 1677592735 138 163 52 3 0.945455 0.112033 7.58528 1.62437e+08 8.60748e+09 16814512 2073267055
507.273 1557368556 108 114 53 3 0.946429 0.111986 7.55537 1.62407e+08 8.76836e+09 16814512 2073267055
